school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
The University of West Florida,10000,6906,Florida,Small City,public,100.0,100.0,100.0,29,16,61,15,8,31,44,24,92,43.071893571348525,0.6710986933257849
Thiel College,764,751,Pennsylvania,Town,NA,41.14,27.33,62.8,0,0,1,0,0,0,0,0,1,0.32858907023037043,0.20110121911345083
Thomas AquiNAs College,364,369,California,Rural,private,46.66,25.44,91.16,0,0,1,0,0,1,0,0,2,0.37339866618898515,0.2542800387602937
Thomas College,1660,774,Maine,Rural,NA,49.25,23.94,78.48,0,0,1,0,0,1,0,0,2,0.20334203603283255,0.4744357238592673
Thomas More College,1878,1356,Kentucky,Suburb,NA,57.92,32.61,86.21,1,0,1,0,0,1,1,0,2,0.5300058159245543,0.33535898410731796
Thomas More College of Liberal Arts,90,90,New Hampshire,Suburb,private,5.37,2.22,12.34,0,0,0,0,0,0,0,0,0,0.0,0.055199909480684935
Thomas University,1118,438,Georgia,Town,NA,84.39,61.8,98.66,1,1,3,1,0,1,2,1,4,0.23908013938646722,1.6144377830881367
Tiffin University,2243,1772,Ohio,Town,private,90.46,66.67,99.61,2,1,4,1,0,2,3,1,6,0.2689354559000239,2.076910335355075
Toccoa Falls College,1420,872,Georgia,Town,NA,62.0,35.15,91.98,1,0,2,0,0,1,1,0,3,0.26292621546516926,0.7037166188705251
Tougaloo College,794,766,Mississippi,Midsize City,private,72.55,43.09,94.5,1,0,2,0,0,1,1,0,3,1.1557090698579418,0.13567268045629985
Touro College,6428,4232,New York,Large City,NA,99.62,95.82,100.0,4,2,8,2,1,4,6,3,12,4.24110053832264,1.3271251240273518
Towson University,19592,17106,Maryland,Small City,NA,100.0,99.97,100.0,10,6,18,5,3,9,15,9,27,9.11112945213218,5.1332975160663254
Transylvania University,962,963,Kentucky,Large City,private,40.99,20.28,71.51,0,0,1,0,0,0,0,0,1,0.40474128346175,0.12239276880278452
Trevecca Nazarene University,2216,1317,Tennessee,Large City,NA,74.95,43.57,96.73,1,0,2,0,0,1,1,0,3,0.33045764267680305,1.0524842509194723
Trident University InterNAtioNAl,4368,1862,California,Suburb,private,99.06,86.77,100.0,3,1,7,2,1,4,5,2,11,0.3497658392149987,4.3092367485373755
Trine University,4099,1938,IndiaNA,Town,NA,89.53,74.72,98.49,2,1,3,1,0,1,3,1,4,1.049194016428097,1.2059682017583084
Trine University - RegioNAl/Non - TraditioNAl Campuses,368,210,IndiaNA,Large City,NA,10.91,5.75,21.08,0,0,0,0,0,0,0,0,0,0.0,0.11548220276687139
Trinity Christian College,1109,907,Illinois,Suburb,private,40.52,28.53,61.81,0,0,1,0,0,0,0,0,1,0.24868200583642158,0.27054362838816404
Trinity College,2218,2117,Connecticut,Midsize City,NA,88.4,68.82,98.97,1,1,3,1,0,2,2,1,5,0.0983704136032566,2.0536483338567155
Trinity InterNAtioNAl University - Florida,156,64,Florida,Suburb,NA,51.79,32.99,78.27,0,0,1,0,0,1,0,0,2,0.7278968039356917,0.0
Trinity InterNAtioNAl University - Illinois,936,592,Illinois,Suburb,NA,49.05,32.75,73.66,0,0,1,0,0,0,0,0,1,0.15700685961706276,0.5163979604725552
Trinity University,2389,2353,Texas,Large City,NA,100.0,98.13,100.0,7,3,17,3,1,9,10,4,26,9.230606833022245,0.7575419726580528
Trinity Washington University,1530,1075,District of Columbia,Large City,NA,61.17,42.03,81.28,1,0,1,0,0,1,1,0,2,0.48926263570714995,0.45651529526158463
Troy University,14006,9491,Alabama,Town,public,100.0,99.35,100.0,8,3,19,4,2,9,12,5,28,5.6513669452248205,5.880246426938442
Truett McConnell University,2574,780,Georgia,Town,NA,56.96,24.61,95.56,1,0,2,0,0,1,1,0,3,0.765861638215976,0.07697653433744155
Truman State University,5895,5134,Missouri,Town,NA,80.86,57.49,97.59,1,1,3,1,0,1,2,1,4,1.1650581489381453,0.4878905690144203
Tufts University,5543,5483,Massachusetts,Suburb,NA,99.87,96.91,100.0,4,2,9,2,1,5,6,3,14,1.5378394696677968,5.092502993369314
Tulane University of LouisiaNA,7872,6716,LouisiaNA,Large City,private,100.0,99.49,100.0,7,4,17,4,2,9,11,6,26,1.0831475449996242,9.926068508699915
Tusculum College,1485,1376,Tennessee,Town,NA,57.67,25.97,89.65,1,0,2,0,0,1,1,0,3,0.23870474114664392,0.620129703919531
Tuskegee University,2830,2722,Alabama,Town,NA,94.2,74.62,99.85,2,1,4,1,0,2,3,1,6,0.44929616873997597,2.394235295780659
Union College Kentucky,1096,918,Kentucky,Town,private,47.35,24.34,78.57,0,0,1,0,0,0,0,0,1,0.44526804396442193,0.19579885046144233
Union College Nebraska,779,707,Nebraska,Large City,private,51.18,27.61,82.25,0,0,1,0,0,1,0,0,2,0.005739287193840712,0.7101667434465666
Union College New York,2265,2176,New York,Small City,NA,85.88,66.4,97.67,1,1,3,1,0,1,2,1,4,0.675618881061753,1.280602418984423
Union Institute & University,814,434,Ohio,Large City,NA,88.37,69.16,98.88,1,1,3,1,0,2,2,1,5,0.0806492557366466,2.0661462299847364
Union University,2179,1599,Tennessee,Small City,NA,65.57,32.13,94.19,1,0,2,0,0,1,1,0,3,0.3662756202794855,0.6986743365921203
United States Air Force Academy,4279,4276,Colorado,Town,NA,99.92,96.05,100.0,5,2,12,2,1,6,7,3,18,0.07753200136335306,7.03330622198938
United States Coast Guard Academy,1047,1044,Connecticut,Small City,NA,80.02,53.35,97.28,1,1,2,1,0,1,2,1,3,0.009864442589741609,1.5976681645994022
United States Merchant Marine Academy,952,954,New York,Suburb,public,78.31,49.54,99.1,1,0,3,1,0,2,2,0,5,0.11052919939363458,1.4152101476167815
United States Military Academy,4487,4491,New York,Town,public,99.9,96.09,100.0,5,2,11,2,1,6,7,3,17,0.23057415767546285,6.686287377226854
United States Naval Academy,4495,4495,Maryland,Suburb,NA,99.85,95.4,100.0,4,2,10,2,1,5,6,3,15,0.2596503121154796,6.242120388992728
Unity College,706,694,Maine,Rural,private,40.25,22.32,67.23,0,0,1,0,0,0,0,0,1,0.04121798027692552,0.4732644596593857
Polytechnic University of Puerto Rico - Orlando,124,53,Florida,Suburb,NA,44.01,27.25,70.28,0,0,1,0,0,0,0,0,1,0.5785846390258061,0.0
University at Buffalo,21016,19401,New York,Suburb,NA,100.0,99.99,100.0,11,7,19,5,3,10,16,10,29,14.44638595518392,1.6574231699140978
University of Advancing Technology,775,508,ArizoNA,Midsize City,NA,68.87,42.89,93.44,1,0,2,0,0,1,1,0,3,0.1790405422302789,0.9859518896113446
University of Akron Main Campus,16874,13563,Ohio,Midsize City,public,99.61,94.32,100.0,4,2,8,2,1,4,6,3,12,5.125150368447129,0.4235276918366242
University of Alabama at Birmingham,13130,9677,Alabama,Midsize City,NA,99.98,96.63,100.0,6,2,14,3,1,7,9,3,21,6.9027701163725155,1.5289872799106798
University of Alabama in Huntsville,7089,5903,Alabama,Midsize City,NA,98.66,80.68,100.0,3,1,8,1,1,4,4,2,12,3.4205794993981353,0.8913817791077585
University of Alaska Anchorage,14954,6974,Alaska,Large City,NA,60.71,33.2,97.41,1,0,2,0,0,1,1,0,3,0.006557341180616994,0.9261190224439045
University of Alaska Fairbanks,6633,3022,Alaska,Suburb,public,50.47,29.13,79.37,0,0,1,0,0,1,0,0,2,0.002794316318616522,0.6988520559516888
University of Alaska Southeast,2060,629,Alaska,Town,NA,25.23,14.12,45.74,0,0,0,0,0,0,0,0,0,0.0008509421783651821,0.28955096897738447
University of ArizoNA,34099,29325,ArizoNA,Large City,NA,100.0,100.0,100.0,40,25,72,20,12,36,60,37,108,39.18705985579389,20.075706257361404
University of Arkansas,23037,20464,Arkansas,Small City,NA,100.0,100.0,100.0,19,7,49,10,4,26,29,11,75,2.032295220552685,27.05442350838499
University of Arkansas at Little Rock,8794,4603,Arkansas,Midsize City,NA,82.86,34.8,99.27,1,0,3,1,0,2,2,0,5,1.2273547950160737,0.535154787156995
University of Arkansas at Pine Bluff,2517,2341,Arkansas,Small City,public,79.98,47.96,98.14,1,0,3,1,0,1,2,0,4,0.19972853339518057,1.4059245027406067
University of Baltimore,2950,1716,Maryland,Large City,NA,85.13,68.06,96.99,1,1,2,1,0,1,2,1,3,1.8045696692025834,0.10056612090046332
University of Bridgeport,3124,2300,Connecticut,Midsize City,private,87.58,71.52,97.81,1,1,3,1,0,1,2,1,4,0.2852467982200282,1.799412802155792
University of California - Berkeley,30577,29351,California,Midsize City,public,100.0,100.0,100.0,46,26,92,23,13,46,69,39,138,60.6465605806439,7.814900851179217
University of California - Davis,30067,29284,California,Suburb,NA,100.0,100.0,100.0,47,27,92,23,13,46,70,40,138,69.99098036615813,0.5480769396764827
University of California - Irvine,29310,28855,California,Large City,public,100.0,100.0,100.0,46,26,90,23,13,45,69,39,135,68.49974898409958,0.45389708553237224
University of California - Los Angeles,31001,30458,California,Large City,NA,100.0,100.0,100.0,48,27,94,24,14,47,72,41,141,68.05308855429124,3.413502333797478
University of California - Riverside,20077,19719,California,Large City,public,100.0,100.0,100.0,32,18,62,16,9,31,48,27,93,47.31055631922337,0.07422353574613774
University of California - San Diego,28582,27880,California,Large City,NA,100.0,100.0,100.0,45,26,88,22,13,44,67,39,132,65.34949314846719,1.431657930266207
University of California - Santa Barbara,22182,21777,California,Suburb,NA,100.0,100.0,100.0,34,20,67,17,10,34,51,30,101,50.522257504988126,0.9779428955623507
University of California - Santa Cruz,17573,17082,California,Small City,NA,100.0,100.0,100.0,28,16,54,14,8,27,42,24,81,41.07148999809097,0.30888954506062777
University of Central Arkansas,9549,8070,Arkansas,Small City,NA,98.17,73.05,100.0,3,1,7,1,0,4,4,1,11,1.2604994007734636,2.7323409892187676
University of Central Florida,56854,39962,Florida,Suburb,NA,100.0,100.0,100.0,168,92,350,85,46,179,253,138,529,249.83191393031242,3.2929894352306115
University of Central Missouri,9800,7701,Missouri,Town,NA,91.54,71.01,99.66,2,1,4,1,0,2,3,1,6,2.204648497221413,0.2640525493080104
University of Central Oklahoma,14340,10448,Oklahoma,Suburb,public,99.97,96.41,100.0,5,2,13,3,1,6,8,3,19,6.866658702687043,1.1680169368052968
University of Charleston,1833,1220,West Virginia,Small City,NA,63.94,39.55,88.41,1,0,1,0,0,1,1,0,2,0.021562370466635894,0.9968971872714529
University of Chicago,6305,6288,Illinois,Large City,private,99.94,97.79,100.0,5,3,11,2,1,6,7,4,17,0.43203229827513917,7.007408097014688
University of CincinNAti - Main Campus,26558,22622,Ohio,Large City,NA,100.0,99.44,100.0,7,4,15,3,2,7,10,6,22,7.416279614101825,2.8511471641650394
University of Colorado at Colorado Springs,10804,8171,Colorado,Large City,public,98.08,82.99,100.0,3,1,7,1,1,4,4,2,11,2.2330136653789463,1.7170800946212814
University of Colorado Boulder,29057,26977,Colorado,Midsize City,NA,100.0,100.0,100.0,16,8,37,8,4,19,24,12,56,3.9373373036570456,20.155463713582893
University of Colorado Denver/Anschutz Medical Campus,15589,8671,Colorado,Large City,NA,99.54,90.88,100.0,4,2,9,2,1,5,6,3,14,3.3265139694739525,2.045424322755626
University of Connecticut,19243,18555,Connecticut,Suburb,NA,99.99,99.77,100.0,6,4,11,3,2,6,9,6,17,3.542430938893876,6.144729542919135
University of Dallas,1456,1421,Texas,Midsize City,private,99.0,83.06,100.0,3,1,9,2,1,5,5,2,14,3.574215673582799,1.021860459794752
University of Dayton,8498,8079,Ohio,Midsize City,NA,98.02,88.27,99.96,3,1,5,1,1,3,4,2,8,1.454824706595695,2.4626174269196404
University of Delaware,19752,18195,Delaware,Suburb,NA,100.0,99.93,100.0,8,5,16,4,2,8,12,7,24,2.4913574888920116,9.89204132974714
University of Denver,5768,5494,Colorado,Large City,NA,99.34,89.66,100.0,3,2,10,2,1,6,5,3,16,0.6156547051879312,4.397571892986705
University of Detroit Mercy,2839,2338,Michigan,Large City,private,86.33,67.44,98.19,1,1,3,1,0,1,2,1,4,1.8412793652903003,0.14782935362772742
University of Dubuque,1953,1709,Iowa,Small City,NA,67.4,44.72,91.82,1,0,2,0,0,1,1,0,3,0.2202518876380353,0.899357285005792
University of Evansville,2346,2024,IndiaNA,Midsize City,NA,81.61,59.8,97.2,1,1,2,1,0,1,2,1,3,0.5656600641102508,1.1256991285340254
University of Florida,35251,31384,Florida,Midsize City,NA,100.0,100.0,100.0,106,58,220,53,29,112,159,87,332,157.46834191808796,1.5121314872689626
University of Georgia,28844,27142,Georgia,Midsize City,NA,100.0,99.34,100.0,9,3,30,4,2,15,13,5,45,7.8967674536470565,5.865383577346835
University of Providence,930,469,MontaNA,Small City,private,97.71,16.87,100.0,2,0,32,1,0,21,3,0,53,3.371056149596729,0.3974055971427379
University of Hartford,5073,4460,Connecticut,Midsize City,NA,97.25,87.4,99.88,2,1,4,1,1,2,3,2,6,0.48363169919149834,3.1076482274890416
University of Hawaii at Hilo,2972,2340,Hawaii,Town,public,60.69,34.3,97.85,1,0,2,0,0,1,1,0,3,0.00017276996815563544,0.9322418251409714
University of Hawaii at Manoa,12877,10702,Hawaii,Large City,NA,99.79,95.96,100.0,4,2,10,2,1,5,6,3,15,0.0006724198379424541,6.1457152220163955
University of Hawaii - West Oahu,3083,1611,Hawaii,Suburb,NA,3.64,2.08,6.34,0,0,0,0,0,0,0,0,0,0.000221359234930452,0.036790490288964355
University of Houston,37217,27159,Texas,Large City,public,100.0,100.0,100.0,134,52,340,69,26,185,203,78,525,202.11577229556065,0.8915474384490479
University of Houston - Downtown,12402,6320,Texas,Large City,public,100.0,100.0,100.0,45,18,115,23,9,62,68,27,177,68.1828961906052,0.1748133273889913
University of Houston - Victoria,3273,1722,Texas,Small City,public,100.0,99.91,100.0,12,5,31,6,2,17,18,7,48,18.221819158312307,0.0
University of Idaho,9889,7166,Idaho,Town,NA,100.0,92.75,100.0,7,2,24,3,1,13,10,3,37,5.691308989537541,4.222219988090666
University of Illinois at Chicago,19446,17961,Illinois,Large City,public,99.92,99.45,100.0,5,3,8,2,2,4,7,5,12,6.71617038643816,0.38352350187173995
University of Illinois at Springfield,2932,1903,Illinois,Midsize City,public,66.14,54.39,82.92,1,1,1,0,0,1,1,1,2,1.008777854183902,0.07380019242513593
University of Illinois at UrbaNA - Champaign,33955,32613,Illinois,Small City,NA,100.0,99.99,100.0,10,7,16,5,3,8,15,10,24,10.953248121473122,3.4012980871935268
University of IndiaNApolis,4486,3828,IndiaNA,Large City,NA,86.85,75.26,96.14,1,1,2,1,0,1,2,1,3,1.785254783080877,0.2429108548143248
University of Iowa,24506,21222,Iowa,Small City,public,99.99,99.43,100.0,7,3,15,3,2,7,10,5,22,4.216250420499533,5.494892893560463
University of Kansas,19344,17151,Kansas,Small City,public,99.92,95.32,100.0,5,2,11,2,1,6,7,3,17,0.6979348607642835,6.427289648383881
University of Kentucky,22420,20657,Kentucky,Large City,NA,100.0,99.62,100.0,9,4,20,4,2,10,13,6,30,9.03904655679076,3.6802787833327586
University of La Verne,5169,3759,California,Suburb,NA,100.0,99.89,100.0,8,5,16,4,2,8,12,7,24,11.601354761529924,0.24215271242011344
University of LouisiaNA at Lafayette,15665,12767,LouisiaNA,Midsize City,NA,100.0,99.94,100.0,12,5,28,6,2,13,18,7,41,15.472369643745811,1.78596862853283
University of LouisiaNA at Monroe,7946,5212,LouisiaNA,Small City,NA,99.99,98.07,100.0,6,3,15,3,1,7,9,4,22,7.581011940779651,1.5802623582541504
University of Louisville,15543,12025,Kentucky,Large City,NA,99.98,97.99,100.0,6,3,14,3,1,7,9,4,21,6.850075168081503,1.9230277056240352
University of Maine,9277,8204,Maine,Suburb,NA,93.29,61.93,99.84,2,1,4,1,0,2,3,1,6,1.2976794123852051,1.4021265942223566
University of Maine at Augusta,4013,1317,Maine,Town,public,49.91,12.84,85.09,0,0,1,0,0,1,0,0,2,0.6855924052728611,0.005761450901946667
University of Maine at Farmington,1810,1673,Maine,Town,public,38.56,14.75,69.98,0,0,1,0,0,0,0,0,1,0.26156243317398986,0.2253190276156776
University of Maine at Fort Kent,1762,582,Maine,Rural,NA,30.97,9.75,61.5,0,0,1,0,0,0,0,0,1,0.28612147975565794,0.08436636301045845
University of Maine at Machias,698,367,Maine,Rural,public,24.73,11.49,47.21,0,0,0,0,0,0,0,0,0,0.09188174770064647,0.19187304318473816
University of Maine at Presque Isle,1413,716,Maine,Rural,NA,24.7,6.96,52.56,0,0,1,0,0,0,0,0,1,0.22927501529039818,0.05433005606082273
University of Mary,2234,1794,North Dakota,Rural,NA,97.04,49.05,100.0,2,0,15,1,0,9,3,0,24,1.9196329484755297,1.595073522740701
University of Mary Hardin - Baylor,3329,3045,Texas,Suburb,NA,100.0,99.91,100.0,12,5,31,6,2,17,18,7,48,18.160578702845935,0.08206338793677848
University of Mary Washington,4399,3905,Virginia,Suburb,NA,99.73,85.87,100.0,4,1,8,2,1,4,6,2,12,5.222281685108591,0.6827599074823268
University of Maryland - Baltimore County,11238,9543,Maryland,Suburb,public,99.95,98.88,100.0,5,3,9,3,1,5,8,4,14,6.728837838472654,0.8725042493544396
University of Maryland - College Park,29870,27708,Maryland,Suburb,public,100.0,100.0,100.0,15,9,30,8,4,15,23,13,45,13.0331474166365,9.924342517122062
University of Maryland Eastern Shore,2860,2573,Maryland,Town,public,86.14,67.82,97.55,1,1,2,1,0,1,2,1,3,1.4124976979082091,0.5625793655704031
University of Maryland - University College,45609,9714,Maryland,Suburb,NA,100.0,100.0,100.0,26,14,57,13,7,30,39,21,87,19.909985933014976,19.85666155491379
University of Massachusetts Amherst,23386,21577,Massachusetts,Suburb,NA,100.0,100.0,100.0,18,9,36,9,5,18,27,14,54,22.31352130590193,4.791527027647238
University of Massachusetts - Boston,12658,9574,Massachusetts,Large City,NA,100.0,99.97,100.0,11,5,21,5,3,11,16,8,32,15.251855428812776,0.8294322540495865
University of Massachusetts - Dartmouth,6764,5790,Massachusetts,Suburb,NA,99.98,98.7,100.0,6,3,11,3,1,6,9,4,17,8.367086283331087,0.14006316708087266
University of Massachusetts - Lowell,14015,10495,Massachusetts,Suburb,NA,100.0,99.98,100.0,11,6,23,6,3,12,17,9,35,16.213812107992045,0.7985894320368583
University of Memphis,17392,12400,Tennessee,Large City,NA,99.67,76.11,100.0,4,1,12,2,0,5,6,1,17,3.889685170483083,1.8199587031362943
University of Miami,10834,10216,Florida,Suburb,NA,100.0,100.0,100.0,18,10,37,9,5,19,27,15,56,20.80105097400842,6.147475342291463
University of Michigan - Ann Arbor,29819,28702,Michigan,Midsize City,NA,100.0,100.0,100.0,17,9,36,9,5,18,26,14,54,13.14903885441481,12.562012685673231
University of Michigan - Dearborn,7132,5137,Michigan,Small City,NA,99.28,93.81,100.0,3,2,7,2,1,3,5,3,10,4.9036394636506015,0.023908326100108214
University of Michigan - Flint,6432,3809,Michigan,Small City,public,98.84,91.88,99.99,3,2,6,1,1,3,4,3,9,4.381403240524053,0.07568533185095322
University of Minnesota - Crookston,2832,1195,Minnesota,Town,public,65.66,40.95,91.26,1,0,2,0,0,1,1,0,3,0.23870864238684927,0.8291458496298985
University of Minnesota - Duluth,10124,8906,Minnesota,Small City,NA,73.92,59.53,89.86,1,1,2,0,0,1,1,1,3,1.0318594107185237,0.3119723192746472
University of Minnesota - Morris,1627,1526,Minnesota,Town,NA,25.72,16.04,43.91,0,0,0,0,0,0,0,0,0,0.1641905268159665,0.13291713890979198
University of Minnesota - Twin Cities,35429,29991,Minnesota,Large City,NA,99.92,98.65,100.0,5,3,10,2,1,5,7,4,15,2.7625255535413653,4.390564719677134
University of Mississippi,18734,17511,Mississippi,Town,NA,100.0,100.0,100.0,22,9,50,10,4,25,32,13,75,17.733713616375752,14.378795058625187
University of Missouri - Columbia,23800,22197,Missouri,Midsize City,NA,100.0,99.52,100.0,7,4,17,4,2,8,11,6,25,4.138984126622667,6.737993311746562
University of Missouri - Kansas City,11369,6760,Missouri,Large City,public,97.08,81.82,99.97,2,1,6,1,1,3,3,2,9,2.197139806448631,1.332311991758388
University of Missouri - St Louis,13791,5492,Missouri,Suburb,public,98.01,86.23,99.99,3,1,6,1,1,3,4,2,9,3.0962449725314576,0.8200420185088951
University of Mobile,1442,1152,Alabama,Rural,NA,78.9,50.01,97.18,1,0,2,1,0,1,2,0,3,0.6079738583467204,0.9456593642365712
University of Montevallo,2352,2101,Alabama,Suburb,NA,80.93,49.4,97.83,1,0,3,1,0,1,2,0,4,1.2705839907704883,0.38515614701483486
University of Mount Union,2093,2046,Ohio,Town,NA,63.47,42.18,86.78,1,0,1,0,0,1,1,0,2,0.5494818941434559,0.4568068677861384
University of Nebraska at Kearney,4846,4063,Nebraska,Town,NA,53.35,36.46,84.56,1,0,1,0,0,1,1,0,2,0.3539766003074433,0.4077860247394421
University of Nebraska at Omaha,12620,9820,Nebraska,Large City,NA,72.39,59.28,88.79,1,1,1,0,0,1,1,1,2,0.947790737292709,0.33910912802246934
University of Nebraska - Lincoln,20955,19534,Nebraska,Large City,public,99.28,92.66,100.0,3,2,8,2,1,4,5,3,12,1.3891500060021496,3.537546763740473
University of Nevada - Las Vegas,25281,18958,Nevada,Midsize City,NA,100.0,100.0,100.0,64,15,223,31,7,113,95,22,336,90.7255794424596,4.386443615258897
University of Nevada - Reno,18354,15572,Nevada,Midsize City,NA,100.0,100.0,100.0,45,12,151,22,5,77,67,17,228,59.08646400669355,7.613668549492408
University of New England,4427,2361,Maine,Suburb,NA,91.27,67.2,99.43,2,1,3,1,0,2,3,1,5,0.28474754707976047,2.152127626894587
University of New Hampshire at Manchester,737,575,New Hampshire,Midsize City,NA,14.0,0.31,32.4,0,0,0,0,0,0,0,0,0,0.14568229030138768,0.005123870170565841
University of New Hampshire - Main Campus,13010,12677,New Hampshire,Suburb,NA,99.91,94.55,100.0,5,2,10,2,1,5,7,3,15,1.4334738236094078,5.564411366494816
University of New Haven,5214,4831,Connecticut,Suburb,NA,97.85,88.43,99.94,3,1,5,1,1,2,4,2,7,0.5261036047862192,3.3111461503832964
University of New Mexico - Main Campus,20359,15093,New Mexico,Large City,public,100.0,99.69,100.0,12,4,40,6,2,19,18,6,59,12.237861527660751,5.788037546038519
University of New Orleans,6468,4737,LouisiaNA,Large City,NA,99.89,94.87,100.0,5,2,11,2,1,5,7,3,16,6.307981791284334,0.45767997194541404
University of North Alabama,6061,5141,Alabama,Small City,public,97.86,78.52,99.99,3,1,6,1,0,3,4,1,9,3.1346109159310354,0.7063906151812613
University of North CaroliNA at Asheville,3820,3285,North CaroliNA,Small City,NA,77.61,52.87,95.75,1,1,2,0,0,1,1,1,3,0.814074991936408,0.6815254014036212
University of North CaroliNA at Chapel Hill,18863,18303,North CaroliNA,Small City,public,99.99,99.0,100.0,6,3,13,3,2,6,9,5,19,3.94054730040332,5.186989418853198
University of North CaroliNA at Charlotte,23915,20597,North CaroliNA,Large City,public,99.96,98.06,100.0,5,3,11,3,1,5,8,4,16,5.472968329282683,2.308223928681907
University of North CaroliNA at Greensboro,16441,14136,North CaroliNA,Large City,NA,99.57,93.6,100.0,4,2,8,2,1,4,6,3,12,3.8319366126798773,1.620280560482556
University of North CaroliNA at Pembroke,5478,4483,North CaroliNA,Town,NA,80.75,56.77,96.79,1,1,2,1,0,1,2,1,3,1.3247978072312938,0.32244612855709653
University of North CaroliNA at Wilmington,14499,12346,North CaroliNA,Midsize City,NA,99.63,93.76,100.0,4,2,8,2,1,4,6,3,12,3.0261968595687567,2.575775584125371
University of North Dakota,10999,8525,North Dakota,Small City,public,99.96,89.85,100.0,5,2,19,3,1,10,8,3,29,5.257956194678086,2.470169223565984
University of North Florida,14251,10223,Florida,Large City,NA,100.0,100.0,100.0,43,24,90,22,12,46,65,36,136,64.90413168426583,0.28067816589832245
University of North Texas,31444,25592,Texas,Midsize City,NA,100.0,100.0,100.0,112,44,286,58,22,155,170,66,441,169.3855325058515,0.8918545838566142
University of Northern Colorado,10103,8328,Colorado,Midsize City,NA,96.37,77.17,100.0,2,1,7,1,0,3,3,1,10,2.109238541540715,1.203646635947551
University of Northern Iowa,9959,9100,Iowa,Small City,NA,96.71,73.61,100.0,2,1,7,1,0,3,3,1,10,3.213830726917108,0.20060624508181862
University of Notre Dame,8577,8557,IndiaNA,Suburb,private,100.0,99.33,100.0,7,3,15,3,2,8,10,5,23,0.24769586658243903,9.660508300797565
University of Oklahoma Norman Campus,22028,19065,Oklahoma,Suburb,NA,100.0,100.0,100.0,27,11,68,14,5,36,41,16,104,6.9708486197204795,33.43445579258311
University of Oregon,19336,17801,Oregon,Midsize City,NA,100.0,100.0,100.0,15,8,34,8,4,18,23,12,52,5.321583095116319,17.720322400577448
University of Pennsylvania,11719,10496,Pennsylvania,Large City,NA,100.0,99.97,100.0,10,5,22,5,3,11,15,8,33,1.5231323058931798,13.674357195177986
University of Phoenix - New Mexico,216,217,New Mexico,Large City,private,62.14,30.93,92.25,1,0,2,0,0,1,1,0,3,0.031837678058233995,0.9367545888155179
University of Phoenix - Hawaii,661,661,Hawaii,Large City,NA,1.81,1.09,3.29,0,0,0,0,0,0,0,0,0,4.632079197057062e-05,0.018175521848083576
University of Phoenix - New Jersey,111,111,New Jersey,Large City,NA,10.73,5.62,20.84,0,0,0,0,0,0,0,0,0,0.09299631110454909,0.020495480682263364
University of Phoenix - Kentucky,18,18,Kentucky,Suburb,NA,0.92,0.42,2.1,0,0,0,0,0,0,0,0,0,0.00789482347454649,0.0013175312052257394
University of Phoenix - Utah,122,122,Utah,Suburb,NA,11.2,2.08,34.44,0,0,0,0,0,0,0,0,0,0.11874707422382631,0.0
University of Pittsburgh - Bradford,1337,1229,Pennsylvania,Town,NA,63.95,46.82,84.2,1,0,1,0,0,1,1,0,2,0.7475760069433318,0.27210964110155544
University of Pittsburgh - Greensburg,1524,1436,Pennsylvania,Suburb,NA,66.49,50.48,85.2,1,0,1,0,0,1,1,0,2,1.0654034264019652,0.027382679675878912
University of Pittsburgh - Johnstown,2785,2713,Pennsylvania,Suburb,NA,86.81,72.83,97.11,1,1,2,1,0,1,2,1,3,1.9593378838409206,0.06582092763163154
University of Pittsburgh - Pittsburgh Campus,19329,18390,Pennsylvania,Large City,public,100.0,99.99,100.0,10,6,19,5,3,10,15,9,29,9.565672649304648,5.778782537176808
University of Portland,3888,3792,Oregon,Large City,private,98.68,89.36,100.0,3,1,8,1,1,4,4,2,12,0.6136702965855233,3.711399224223527
University of Puget Sound,2415,2390,Washington,Midsize City,NA,95.73,80.4,99.98,2,1,5,1,1,3,3,2,8,0.45112824305068394,2.699758569306816
University of Redlands,3133,2518,California,Small City,private,99.79,96.71,100.0,4,2,8,2,1,4,6,3,12,5.1283234533550495,1.0248773388509331
University of Rhode Island,15100,12629,Rhode Island,Suburb,NA,99.98,99.41,100.0,6,3,10,3,2,5,9,5,15,2.72547769667469,5.808385398903491
University of Richmond,3265,3035,Virginia,Midsize City,NA,96.89,80.22,99.93,2,1,5,1,1,2,3,2,7,0.9209837855520965,2.5450126062716336
University of Rio Grande,1755,1269,Ohio,Rural,NA,42.47,24.64,67.88,0,0,1,0,0,0,0,0,1,0.5290842224590901,0.0236321272874499
University of Rochester,6542,6250,New York,Midsize City,private,99.78,96.29,100.0,4,2,9,2,1,4,6,3,13,2.158613304714095,3.9519568201146926
University of Saint Francis - Fort Wayne,1906,1523,IndiaNA,Large City,NA,55.93,42.99,73.25,1,0,1,0,0,0,1,0,1,0.718054506848028,0.10114677071589392
University of Saint Mary,750,641,Kansas,Town,NA,56.3,28.52,91.96,1,0,2,0,0,1,1,0,3,0.017746634280117465,0.8081643648371306
University of San Diego,5776,5605,California,Large City,NA,100.0,99.77,100.0,8,4,16,4,2,8,12,6,24,7.987895517207404,3.334340236088179
