school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Kettering University,1891,1807,Michigan,Small City,NA,89.54,71.28,98.87,2,1,3,1,0,1,3,1,4,1.3654563082784914,0.8898323428404827
Keuka College,1645,1312,New York,Town,private,86.26,71.41,96.06,1,1,2,1,0,1,2,1,3,1.8484214845002478,0.13544938118774297
Keystone College,1454,1065,Pennsylvania,Suburb,private,79.69,61.68,93.96,1,1,2,0,0,1,1,1,3,1.2310202438220643,0.3619123404253202
King University,1798,1608,Tennessee,Small City,NA,91.86,66.2,99.54,2,1,4,1,0,2,3,1,6,1.0480353687636323,1.4569956357085507
King's College,2198,2025,Pennsylvania,Small City,NA,94.24,81.35,99.4,2,1,4,1,0,2,3,1,6,1.4519725952773066,1.3999971800434323
Knox College,1354,1334,Illinois,Town,private,67.76,47.41,88.77,1,0,2,0,0,1,1,0,3,0.4013582238611146,0.7296157024245922
Kutztown University of Pennsylvania,7489,7053,Pennsylvania,Town,NA,99.98,99.47,100.0,6,4,11,3,2,5,9,6,16,6.5929330676161015,2.2033706552506236
Kuyper College,182,146,Michigan,Suburb,NA,17.36,10.01,31.91,0,0,0,0,0,0,0,0,0,0.17216155187120458,0.018447634452043612
La Roche College,1379,1163,Pennsylvania,Suburb,NA,75.13,57.05,91.33,1,1,2,0,0,1,1,1,3,1.2371295254291217,0.1538144212959411
La Salle University,3822,3322,Pennsylvania,Large City,NA,99.48,95.27,99.99,4,2,7,2,1,3,6,3,10,2.3571644867229766,2.891993568054766
La Sierra University,2027,1830,California,Large City,private,99.92,98.33,100.0,5,3,9,2,1,4,7,4,13,6.9561883677964005,0.18327750899966275
Lafayette College,2590,2551,Pennsylvania,Suburb,NA,98.52,90.88,99.96,3,2,5,1,1,2,4,3,7,0.5477989174328127,3.6611832000856976
LaGrange College,940,888,Georgia,Town,NA,69.59,39.56,95.03,1,0,2,0,0,1,1,0,3,0.6417332625980418,0.5469727658957109
Lake Erie College,959,724,Ohio,Suburb,private,63.69,42.54,85.93,1,0,1,0,0,1,1,0,2,0.45793135929832335,0.5538689315485744
Lake Forest College,1505,1487,Illinois,Suburb,NA,78.71,59.44,94.47,1,1,2,0,0,1,1,1,3,0.443043898243494,1.1019690713566046
Lake Superior State University,1962,1706,Michigan,Town,public,88.88,70.5,98.78,2,1,3,1,0,1,3,1,4,1.951881594339782,0.24322690371212027
Lakeland University,1997,779,Wisconsin,Rural,private,49.39,33.72,71.3,0,0,1,0,0,0,0,0,1,0.3024700149907898,0.37796027581946623
Lamar University,9270,5967,Texas,Midsize City,NA,100.0,100.0,100.0,43,21,92,19,9,42,62,30,134,61.80390931521971,0.3463315510808554
Lander University,2785,2600,South CaroliNA,Town,NA,99.99,98.22,100.0,6,3,13,3,1,5,9,4,18,8.506777612049268,0.36294153149435193
Lane College,1416,1370,Tennessee,Small City,NA,77.75,46.53,96.96,1,0,2,0,0,1,1,0,3,0.9185029074557677,0.5827591673762937
Langston University,2028,1822,Oklahoma,Rural,NA,97.18,82.68,99.95,3,1,5,1,1,2,4,2,7,0.9697230635840016,2.5906971544891375
Lasell College,1733,1669,Massachusetts,Small City,NA,92.05,76.28,98.97,2,1,3,1,0,1,3,1,4,2.038994318452672,0.4903680683116596
Lawrence Technological University,2191,1672,Michigan,Small City,NA,91.33,74.46,99.24,2,1,3,1,0,1,3,1,4,2.170311563276373,0.2734020560481144
Lawrence University,1471,1434,Wisconsin,Small City,private,65.21,45.89,85.64,1,0,1,0,0,1,1,0,2,0.08636772357873732,0.9682398568854786
Le Moyne College,2793,2410,New York,Suburb,NA,97.21,89.43,99.72,3,2,4,1,1,2,4,3,6,3.099944071015698,0.47709323547658483
Le Moyne - Owen College,867,770,Tennessee,Large City,private,60.42,29.88,89.26,1,0,2,0,0,1,1,0,3,0.7742508482720093,0.15198113561767132
Lebanon Valley College,1756,1624,Pennsylvania,Suburb,private,87.61,71.06,97.56,1,1,3,1,0,1,2,1,4,1.312477331916163,0.7739492430276881
Lee University,4856,3854,Tennessee,Small City,NA,99.83,94.3,100.0,5,2,10,2,1,4,7,3,14,2.233453651035606,4.144227456247759
Lees - McRae College,920,891,North CaroliNA,Rural,NA,74.8,50.49,94.01,1,1,2,0,0,1,1,1,3,0.2539484537239132,1.1217168258854417
Lehigh University,5065,5013,Pennsylvania,Small City,NA,99.97,99.02,100.0,6,3,11,2,1,4,8,4,15,1.2065831173938348,6.915372261729867
Lenoir - Rhyne University,1698,1441,North CaroliNA,Small City,private,80.3,56.44,96.35,1,1,2,0,0,1,1,1,3,0.6579108125710251,0.9647355480490493
Lesley University,2097,1645,Massachusetts,Midsize City,private,95.45,82.25,99.67,2,1,4,1,0,2,3,1,6,1.7981837600294133,1.287944028998937
LeTourneau University,2606,1301,Texas,Small City,NA,100.0,99.87,100.0,10,5,20,4,2,9,14,7,29,12.660437180935917,1.1991579894522666
Lewis & Clark College,2113,2067,Oregon,Large City,NA,98.57,90.62,99.97,3,2,6,1,1,2,4,3,8,0.20658062659207493,4.036038372051013
Lewis - Clark State College,3746,2215,Idaho,Small City,NA,98.65,79.86,100.0,3,1,7,1,0,4,4,1,11,3.3985500678353313,0.90104619312386
Lewis University,4502,3687,Illinois,Suburb,private,92.71,81.48,98.98,2,1,3,1,0,1,3,1,4,2.251026416648488,0.3662613763212194
Liberty University,45756,26892,Virginia,Small City,NA,100.0,100.0,100.0,60,30,117,25,12,51,85,42,168,23.092252747603794,62.28946828614364
Life University,760,624,Georgia,Small City,NA,61.27,35.35,89.78,1,0,2,0,0,1,1,0,3,0.3679589975842006,0.5792251965502434
Limestone College,2599,1943,South CaroliNA,Town,private,99.92,96.41,100.0,5,2,10,2,1,4,7,3,14,5.677644283212836,1.4061202634127532
Lincoln Memorial University,1923,1355,Tennessee,Town,NA,89.84,60.94,99.53,2,1,4,1,0,2,3,1,6,1.3777543611836514,0.9065398906255974
Lincoln University California,107,72,California,Large City,private,32.53,20.17,52.11,0,0,1,0,0,0,0,0,1,0.3927768629837545,0.0
Lincoln University Missouri,2513,1804,Missouri,Small City,NA,86.97,62.06,98.88,1,1,3,1,0,1,2,1,4,1.01976443616276,1.015911113370538
Lincoln University of Pennsylvania,2002,1826,Pennsylvania,Suburb,NA,92.98,78.93,99.13,2,1,3,1,0,1,3,1,4,0.7707876960904075,1.8839386435698549
Lindenwood University,6931,6215,Missouri,Small City,private,99.75,94.53,100.0,4,2,9,2,1,4,6,3,13,2.7891041845412996,3.210946078176285
Lindsey Wilson College,2071,1919,Kentucky,Town,NA,88.44,62.85,99.28,2,1,3,1,0,1,3,1,4,1.8333784429085562,0.323210461964613
Linfield College - McMinnville Campus,1536,1505,Oregon,Town,NA,82.55,64.94,96.23,1,1,2,1,0,1,2,1,3,0.5661103709494361,1.1777383459102735
Lipscomb University,2994,2723,Tennessee,Large City,NA,97.73,80.35,99.98,3,1,6,1,0,2,4,1,8,1.9331738543673742,1.8484564594130155
Livingstone College,1153,1140,North CaroliNA,Suburb,private,74.12,50.87,92.93,1,1,2,0,0,1,1,1,3,0.35839499517487755,0.9915768345866771
Lock Haven University,3471,3176,Pennsylvania,Town,public,97.74,89.77,99.88,3,2,5,1,1,2,4,3,7,3.2297735429310075,0.5581027153380341
LIU Brooklyn,3947,3396,New York,Large City,NA,99.58,96.51,99.99,4,2,7,2,1,3,6,3,10,3.889668333164309,1.5874660851827607
LIU Post,6317,2845,New York,Suburb,private,99.98,99.45,100.0,6,4,10,2,1,4,8,5,14,6.939256735831495,1.4014372251833143
Longwood University,4469,3959,Virginia,Town,NA,99.97,97.69,100.0,6,3,10,3,1,5,9,4,15,8.043974962418364,0.2024004299127132
Loras College,1395,1335,Iowa,Small City,NA,58.05,37.54,83.59,1,0,1,0,0,1,1,0,2,0.35798217600933463,0.5103542281274088
LouisiaNA College,985,866,LouisiaNA,Suburb,NA,91.45,68.38,99.52,2,1,4,1,0,2,3,1,6,2.0745165770392706,0.3815242920583846
LouisiaNA State University - Alexandria,3372,1844,LouisiaNA,Rural,public,99.96,97.38,100.0,6,3,12,2,1,5,8,4,17,7.348941076831926,0.4277377385711178
LouisiaNA State University and Agricultural & Mechanical College,25448,22060,LouisiaNA,Midsize City,NA,100.0,100.0,100.0,52,25,111,21,10,47,73,35,158,42.13212098291957,31.222040622154697
LouisiaNA State University - Shreveport,2641,1641,LouisiaNA,Midsize City,public,99.85,95.32,100.0,5,2,10,2,1,4,7,3,14,5.394195064697973,1.1181948069353314
LouisiaNA Tech University,11323,8090,LouisiaNA,Town,NA,100.0,100.0,100.0,20,10,43,8,4,18,28,14,61,22.86487878701889,5.257782535439016
Lourdes University,1046,827,Ohio,Suburb,NA,55.81,36.2,78.52,1,0,1,0,0,0,1,0,1,0.6252656755531993,0.190871614585173
Loyola Marymount University,6395,6164,California,Large City,NA,100.0,100.0,100.0,14,8,27,6,3,12,20,11,39,16.647131529264737,3.588180683784047
Loyola University Maryland,3927,3886,Maryland,Large City,private,99.78,96.99,100.0,4,3,8,2,1,3,6,4,11,0.6918931266608569,5.403896715447355
Loyola University Chicago,11426,10681,Illinois,Large City,private,99.99,99.61,100.0,7,4,12,3,2,5,10,6,17,3.60100094857016,5.817800093744108
Loyola University New Orleans,2607,2446,LouisiaNA,Large City,private,99.83,95.85,100.0,5,2,9,2,1,4,7,3,13,2.5310006168670838,3.829587202457742
Lubbock Christian University,1482,1276,Texas,Large City,NA,99.99,98.8,100.0,6,3,14,3,1,6,9,4,20,9.125866499437402,0.21449393238915349
Luther College,2046,2014,Iowa,Town,NA,64.67,40.47,89.45,1,0,2,0,0,1,1,0,3,0.46537682881213505,0.5744807294299316
Lycoming College,1222,1199,Pennsylvania,Small City,private,78.86,59.81,93.84,1,1,2,0,0,1,1,1,3,0.7473687832633542,0.8053135883425769
University of Lynchburg,2051,1928,Virginia,Small City,private,96.77,81.18,99.81,2,1,4,1,0,2,3,1,6,2.4587595145241794,0.971160877531206
Lyndon State College,1069,871,Vermont,Town,NA,32.59,18.34,51.92,0,0,1,0,0,0,0,0,1,0.0016957026448978924,0.39225475827547984
Lynn University,2205,1826,Florida,Small City,NA,99.87,97.49,100.0,5,3,9,2,1,4,7,4,13,4.259531445415581,2.346631662268168
Lyon College,670,652,Arkansas,Town,NA,54.34,29.02,82.38,1,0,1,0,0,1,1,0,2,0.2889801339105079,0.4934665352797608
Macalester College,2138,2093,Minnesota,Large City,NA,92.96,76.97,99.41,2,1,4,1,0,2,3,1,6,0.06511804497666995,2.5839464984831264
MadonNA University,2455,1358,Michigan,Small City,NA,93.09,77.38,99.53,2,1,4,1,0,2,3,1,6,2.602867462352774,0.06771850375512328
Maharishi University of MaNAgement,325,261,Iowa,Town,NA,36.98,21.26,61.29,0,0,1,0,0,0,0,0,1,0.08225973406171945,0.3788239508635807
Maine Maritime Academy,1021,989,Maine,Rural,NA,42.98,23.24,67.08,0,0,1,0,0,0,0,0,1,0.2629423182977233,0.2983192751502569
Malone University,1334,1099,Ohio,Small City,NA,68.86,47.07,89.14,1,0,2,0,0,1,1,0,3,0.7788276200998552,0.38680144142315964
Manchester University,1264,1244,IndiaNA,Town,NA,61.45,45.04,80.33,1,0,1,0,0,0,1,0,1,0.7938316987884071,0.1589776625393962
Manhattan College,3666,3479,New York,Large City,NA,99.51,95.92,99.99,4,2,6,2,1,3,6,3,9,3.123279624640618,2.1848096102874943
Manhattanville College,1731,1633,New York,Suburb,NA,92.44,78.35,98.99,2,1,3,1,0,1,3,1,4,1.1950259830024859,1.3845805481387878
Mansfield University of Pennsylvania,1827,1655,Pennsylvania,Town,NA,85.41,69.3,96.45,1,1,2,1,0,1,2,1,3,1.554812168996106,0.3690396915537314
MaraNAtha Baptist University,933,591,Wisconsin,Town,NA,59.57,38.03,84.62,1,0,1,0,0,1,1,0,2,0.04537965137187893,0.8589892383738121
Marian University IndiaNA,2301,1961,IndiaNA,Large City,NA,82.66,66.69,94.81,1,1,2,1,0,1,2,1,3,1.419844591078563,0.3311452887134032
Marian University Wisconsin,1508,1254,Wisconsin,Small City,NA,28.78,20.48,42.06,0,0,0,0,0,0,0,0,0,0.24153685407612976,0.09776872190300254
Marietta College,1063,960,Ohio,Town,NA,64.0,43.1,85.54,1,0,1,0,0,1,1,0,2,0.4765240611044207,0.5440755096420163
Marist College,5697,5085,New York,Suburb,private,99.98,99.28,100.0,6,4,10,2,1,4,8,5,14,3.6550846098822176,4.644179564708115
Marquette University,8334,8026,Wisconsin,Large City,NA,99.24,94.84,99.98,3,2,6,1,1,3,4,3,9,0.5160105518899136,4.355500677567142
Mars Hill University,1265,1199,North CaroliNA,Suburb,private,77.69,52.3,95.56,1,1,2,0,0,1,1,1,3,0.4223941014561057,1.075387740396109
Marshall University,9492,7846,West Virginia,Small City,NA,97.21,84.17,99.9,3,1,5,1,1,2,4,2,7,0.5088203283398793,3.0669905011042937
Martin Luther College,896,743,Minnesota,Town,private,49.73,32.3,72.95,0,0,1,0,0,0,0,0,1,0.021187662395394106,0.6653439307460355
Martin Methodist College,979,810,Tennessee,Town,NA,65.46,33.18,92.17,1,0,2,0,0,1,1,0,3,0.8694375812027886,0.19276252305261626
Martin University,263,159,IndiaNA,Large City,NA,16.74,11.15,25.67,0,0,0,0,0,0,0,0,0,0.18313836559767638,0.0
Mary Baldwin University,1133,720,Virginia,Small City,private,85.55,60.83,97.22,1,1,2,1,0,1,2,1,3,1.3335329590876224,0.5985957545603833
Marymount Manhattan College,2149,1915,New York,Large City,private,97.94,88.93,99.92,3,2,5,1,1,2,4,3,7,0.9211402746678976,2.9554473743002667
Marymount University,2306,2069,Virginia,Midsize City,NA,97.66,84.73,99.89,3,1,5,1,1,2,4,2,7,2.308109347597963,1.4447724919699068
Maryville College,1184,1158,Tennessee,Suburb,NA,83.95,56.22,98.45,1,1,3,1,0,1,2,1,4,0.838035772400882,0.9882589123191073
Maryville University of Saint Louis,3184,2375,Missouri,Suburb,private,90.82,68.59,99.45,2,1,4,1,0,1,3,1,5,1.366906158702235,1.0193682159643764
Marywood University,1957,1756,Pennsylvania,Small City,NA,92.07,77.74,98.9,2,1,3,1,0,1,3,1,4,1.322659467927925,1.2094030884760287
Massachusetts College of Liberal Arts,1407,1201,Massachusetts,Town,public,91.88,76.92,98.88,2,1,3,1,0,1,3,1,4,2.179138168026863,0.3287462686706386
Massachusetts Institute of Technology,4551,4510,Massachusetts,Midsize City,private,100.0,99.68,100.0,7,4,14,3,2,6,10,6,20,0.9632422336930337,9.611195268670047
Massachusetts Maritime Academy,1687,1607,Massachusetts,Suburb,NA,95.61,83.04,99.69,2,1,4,1,1,2,3,2,6,2.489033722719089,0.633673023893073
Mayville State University,1097,600,North Dakota,Rural,NA,82.73,50.51,98.71,1,1,3,1,0,1,2,1,4,1.3188450431099128,0.4352469988556273
McDaniel College,1588,1543,Maryland,Suburb,private,82.11,64.12,94.94,1,1,2,0,0,1,1,1,3,1.5778920173623163,0.1420939786695864
McKendree University,2103,1692,Illinois,Suburb,NA,73.41,56.34,90.95,1,1,2,0,0,1,1,1,3,0.9865609603829795,0.3371021059076915
McMurry University,1106,956,Texas,Midsize City,private,99.93,96.85,100.0,5,2,11,2,1,5,7,3,16,7.232589718210836,0.07509229449558236
McNeese State University,6924,5567,LouisiaNA,Small City,NA,100.0,99.97,100.0,13,6,27,5,2,11,18,8,38,14.614268740428065,2.763791012911609
McPherson College,723,673,Kansas,Town,private,69.89,43.52,92.48,1,0,2,0,0,1,1,0,3,0.06153015996234261,1.1356359440869979
Medaille College,1526,1426,New York,Large City,NA,84.77,69.76,95.26,1,1,2,1,0,1,2,1,3,1.8287704919739993,0.051871269970379504
Menlo College,746,728,California,Suburb,private,91.47,74.96,99.14,2,1,3,1,0,1,3,1,4,2.1437540932945107,0.3131182859340979
Mercer University,4746,4135,Georgia,Midsize City,NA,99.37,86.64,100.0,4,1,9,1,1,4,5,2,13,3.153592189707541,1.915067328138729
Mercy College,6862,5055,New York,Suburb,private,99.98,99.58,100.0,6,4,10,3,2,4,9,6,14,7.710558192486748,0.9920827188944228
Mercyhurst University,2452,2373,Pennsylvania,Small City,NA,93.13,79.91,99.12,2,1,3,1,0,1,3,1,4,1.4336447504561345,1.2421271703443937
Meredith College,1682,1600,North CaroliNA,Large City,NA,66.95,42.36,89.46,1,0,2,0,0,1,1,0,3,0.763893332572739,0.3424013605090359
Merrimack College,3535,3323,Massachusetts,Suburb,NA,99.73,96.48,100.0,4,2,8,2,1,3,6,3,11,4.916877877314236,1.0035649600650907
Colorado Mesa University,9461,7145,Colorado,Small City,public,99.7,92.9,100.0,4,2,10,2,1,4,6,3,14,3.428749436967651,2.3888332278778317
Messiah College,2760,2637,Pennsylvania,Suburb,private,96.58,86.06,99.76,2,1,4,1,1,2,3,2,6,1.5873950042337455,1.786864386224076
Methodist University,1938,1755,North CaroliNA,Midsize City,NA,93.11,75.3,99.51,2,1,4,1,0,2,3,1,6,0.5928877205892974,2.078162364740149
Metropolitan College of New York,777,681,New York,Large City,NA,62.06,46.0,79.22,1,0,1,0,0,0,1,0,1,0.9395630801612556,0.0291040915607957
Metropolitan State University of Denver,19668,12759,Colorado,Large City,public,99.98,97.61,100.0,6,3,16,2,1,6,8,4,22,8.153543423485399,0.5733754081920884
Metropolitan State University,7317,2878,Minnesota,Large City,NA,75.89,58.02,91.35,1,1,2,0,0,1,1,1,3,1.4222947316247585,0.0
Miami University - Oxford,17153,16619,Ohio,Town,NA,100.0,99.96,100.0,10,6,19,4,2,8,14,8,27,8.076118769700354,6.059792385009018
Michigan State University,38997,35404,Michigan,Small City,NA,100.0,100.0,100.0,31,17,62,13,7,27,44,24,89,37.37304488214093,6.785130158920445
Michigan Technological University,5886,5492,Michigan,Town,NA,99.56,95.25,100.0,4,2,8,2,1,3,6,3,11,4.923820383516451,0.5025590180031085
Mid - America Christian University,1622,1170,Oklahoma,Large City,private,94.22,73.92,99.82,2,1,4,1,0,2,3,1,6,0.7969514435218739,2.0482910936017853
Mid - Atlantic Christian University,192,166,North CaroliNA,Town,private,14.77,7.44,26.34,0,0,0,0,0,0,0,0,0,0.05887917777872988,0.10087961657263332
MidAmerica Nazarene University,1311,998,Kansas,Suburb,NA,65.33,40.65,89.85,1,0,2,0,0,1,1,0,3,0.1047061528904637,0.9527695226103217
Middle Tennessee State University,19520,15812,Tennessee,Midsize City,public,100.0,99.94,100.0,15,6,35,5,2,13,20,8,48,18.2110864920557,1.7401511637099776
Middlebury College,2547,2528,Vermont,Town,NA,98.19,89.2,99.96,3,2,5,1,1,2,4,3,7,0.00031150685624790913,4.007264856758912
Midland University,1660,1187,Nebraska,Town,NA,72.67,50.15,92.86,1,0,2,0,0,1,1,0,3,0.10230004982034115,1.1919882189851434
Midway University,1003,760,Kentucky,Rural,private,65.38,38.72,91.03,1,0,2,0,0,1,1,0,3,0.9091712672050631,0.150932438072575
Midwestern State University,5328,4199,Texas,Midsize City,public,100.0,100.0,100.0,24,12,52,11,5,24,35,17,76,34.84855140120984,0.23700393706811965
Miles College,1654,1555,Alabama,Suburb,private,92.34,71.45,99.53,2,1,4,1,0,2,3,1,6,1.3300320422314258,1.235191941045713
Millersville University of Pennsylvania,6756,5671,Pennsylvania,Suburb,NA,99.92,98.68,100.0,5,3,9,2,1,4,7,4,13,6.456492445058486,0.6982344944102329
Millikin University,1951,1840,Illinois,Small City,private,70.21,52.81,89.03,1,1,2,0,0,1,1,1,3,0.9058617702324757,0.304467249879244
Mills College,764,739,California,Large City,private,91.65,75.54,99.08,2,1,3,1,0,1,3,1,4,2.2281827647770003,0.25056095075487217
Millsaps College,808,797,Mississippi,Midsize City,NA,92.86,72.32,99.56,2,1,4,1,0,2,3,1,6,1.2276896591477566,1.4065439579118066
Milwaukee School of Engineering,2607,2508,Wisconsin,Large City,private,62.98,45.41,84.31,1,0,1,0,0,1,1,0,2,0.3282705425852855,0.6645966334455665
Minnesota State University - Mankato,12781,10832,Minnesota,Small City,NA,95.91,84.86,99.67,2,1,4,1,1,2,3,2,6,2.129651644072824,1.064675307260972
Minnesota State University - Moorhead,5126,4157,Minnesota,Suburb,NA,95.6,75.64,99.92,2,1,5,1,0,2,3,1,7,0.6850029567098057,2.437158754333624
Minot State University,2959,1952,North Dakota,Town,public,99.51,87.28,100.0,4,1,10,2,1,5,6,2,15,4.434639009526903,0.8853861595843875
Misericordia University,2148,1660,Pennsylvania,Suburb,private,92.54,78.65,99.0,2,1,3,1,0,1,3,1,4,1.5873950042337455,1.006057730252376
Mississippi College,3246,2793,Mississippi,Suburb,private,100.0,99.69,100.0,8,4,16,3,2,7,11,6,23,8.41902411951988,3.254001516577886
Mississippi State University,18312,16803,Mississippi,Town,public,100.0,100.0,100.0,42,21,83,17,8,34,59,29,117,48.93278287139585,10.082714696246452
Mississippi University for Women,2577,2113,Mississippi,Town,NA,99.99,99.02,100.0,7,3,13,3,1,5,10,4,18,8.252351020099159,1.0216111886811143
Mississippi Valley State University,1974,1667,Mississippi,Town,public,99.91,97.01,100.0,5,3,10,2,1,4,7,4,14,6.227882641769415,0.7887681153618882
Missouri Baptist University,4507,1519,Missouri,Suburb,NA,97.65,83.45,99.97,3,1,6,1,1,2,4,2,8,2.109641239932015,1.6345547814677333
Missouri Southern State University,6025,4358,Missouri,Small City,NA,98.06,83.25,99.99,3,1,6,1,0,3,4,1,9,2.9219186695194566,1.0188103099488741
Missouri State University - Springfield,20365,15363,Missouri,Midsize City,NA,100.0,99.69,100.0,9,4,21,4,2,8,13,6,29,10.565876796373907,2.257323197217904
Missouri Valley College,1793,1296,Missouri,Town,NA,85.91,61.66,98.55,1,1,3,1,0,1,2,1,4,0.770096005173778,1.1861577006270576
Missouri Western State University,5290,3498,Missouri,Small City,NA,95.23,74.15,99.91,2,1,5,1,0,2,3,1,7,2.8204552432271304,0.2209511813191949
Mitchell College,706,575,Connecticut,Small City,NA,50.84,35.07,70.94,1,0,1,0,0,0,1,0,1,0.11047967761197414,0.5989282745304991
Molloy College,3534,2800,New York,Suburb,private,98.71,93.78,99.91,3,2,5,1,1,2,4,3,7,4.329359290939118,0.021828068670596775
Monmouth College,1035,1016,Illinois,Town,NA,44.86,31.55,65.35,0,0,1,0,0,0,0,0,1,0.5194676346111896,0.07550474410344138
Monmouth University,4708,4502,New Jersey,Suburb,NA,100.0,99.68,100.0,7,4,14,3,2,6,10,6,20,9.422449642807607,0.9648632462422053
MontaNA State University,14652,12403,MontaNA,Town,NA,100.0,98.1,100.0,12,3,84,7,1,60,19,4,144,11.135700984064542,7.228491408569531
MontaNA State University - Billings,4022,2400,MontaNA,Midsize City,public,99.31,21.75,100.0,3,0,31,2,0,23,5,0,54,4.578248373808185,0.3949477783746381
MontaNA State University - Northern,1164,855,MontaNA,Town,NA,78.2,14.04,100.0,1,0,9,1,0,7,2,0,16,1.2837741037178152,0.23852947711248473
