school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Central Penn College,1197,316,Pennsylvania,Suburb,NA,94.41,79.94,99.62,2,1,4,1,0,2,3,1,6,2.0171766818094956,0.8626190581492034
Central State University,1788,1710,Ohio,Rural,public,99.11,90.95,99.99,3,2,6,1,1,3,4,3,9,2.137999064390107,2.578855127919455
Central Washington University,12080,10446,Washington,Town,NA,100.0,100.0,100.0,29,19,49,15,9,27,44,28,76,42.53332177129383,1.4038566650672237
Centre College,1447,1449,Kentucky,Town,NA,99.23,88.16,100.0,3,1,8,2,1,4,5,2,12,2.080624220082678,2.7692050849004812
Chadron State College,2151,1616,Nebraska,Town,NA,85.76,63.37,98.56,1,1,3,1,0,1,2,1,4,0.21386719321199787,1.7303740807476642
ChamiNAde University of Honolulu,1813,1524,Hawaii,Large City,NA,99.2,90.72,100.0,3,2,7,2,1,3,5,3,10,0.0022424690520930985,4.796216543379487
Champlain College,3933,2603,Vermont,Small City,NA,100.0,99.52,100.0,7,4,13,3,2,6,10,6,19,0.004423945299423296,9.881235710350078
Chapman University,7023,6515,California,Midsize City,NA,100.0,100.0,100.0,32,16,65,15,7,32,47,23,97,34.58695160069473,11.94945435026636
Charleston Southern University,3062,2804,South CaroliNA,Midsize City,private,100.0,100.0,100.0,27,13,53,14,7,28,41,20,81,36.86145495289166,3.552854710308571
Chatham University,1207,951,Pennsylvania,Large City,NA,97.08,84.31,99.92,2,1,5,1,1,2,3,2,7,1.6451563921315147,1.8764759937775082
Chestnut Hill College,1363,1118,Pennsylvania,Large City,NA,99.11,92.32,99.99,3,2,6,1,1,3,4,3,9,1.5645519960346188,3.1492964719511285
Cheyney University of Pennsylvania,718,671,Pennsylvania,Suburb,public,85.39,65.53,97.62,1,1,3,1,0,1,2,1,4,1.0623246049693449,0.8578278788907808
Chicago State University,2032,1297,Illinois,Large City,NA,96.57,83.82,99.89,2,1,5,1,1,2,3,2,7,3.061112609177351,0.30734133678994263
Chowan University,1500,1440,North CaroliNA,Town,private,99.63,92.15,100.0,4,2,7,2,1,4,6,3,11,0.8879893612580961,4.685104045112428
Christian Brothers University,1789,1426,Tennessee,Large City,NA,99.97,96.4,100.0,6,2,13,3,1,6,9,3,19,5.15493368751457,2.9239447725885253
Christopher Newport University,4951,4867,Virginia,Midsize City,NA,100.0,100.0,100.0,17,7,31,9,4,17,26,11,48,24.684513371391446,0.7042618958377814
Citadel Military College of South CaroliNA,2837,2559,South CaroliNA,Midsize City,NA,100.0,100.0,100.0,20,10,41,10,5,22,30,15,63,23.455870785011076,7.278779922837958
City University of Seattle,929,235,Washington,Large City,NA,97.73,90.6,99.85,2,2,4,1,1,2,3,3,6,3.109342567422992,0.6661214248609184
Claflin University,2040,1955,South CaroliNA,Town,private,100.0,100.0,100.0,17,8,33,9,4,18,26,12,51,22.894053520699433,2.1990766275718916
Claremont McKenNA College,1341,1337,California,Suburb,NA,99.96,98.06,100.0,5,3,11,3,1,6,8,4,17,4.574025550239993,3.194086065855024
Clarion University of Pennsylvania,4319,3483,Pennsylvania,Town,public,99.99,99.45,100.0,6,4,12,3,2,6,9,6,18,8.391124311625566,1.0086426502004624
Clark Atlanta University,3305,3187,Georgia,Large City,NA,100.0,99.97,100.0,12,6,27,6,3,14,18,9,41,2.5737147712537416,15.519647748762004
Clark University,2240,2199,Massachusetts,Midsize City,private,99.95,98.25,100.0,5,3,10,2,1,5,7,4,15,3.6370580082785473,3.882517932278517
Clarke University,765,708,Iowa,Small City,NA,87.7,57.63,99.58,1,1,4,1,0,2,2,1,6,1.0869290070949624,1.003467326560042
Clarkson University,3086,3021,New York,Town,private,99.98,99.31,100.0,6,3,10,3,2,5,9,5,15,6.316795443487808,2.2549185798720535
Clayton State University,6553,3743,Georgia,Suburb,NA,100.0,99.71,100.0,14,4,41,6,2,21,20,6,62,19.006584316549436,1.2472142958370758
Clemson University,19409,18642,South CaroliNA,Suburb,public,100.0,100.0,100.0,142,70,283,73,35,151,215,105,434,183.01197384951757,31.849000234358712
Cleveland State University,12077,9268,Ohio,Large City,NA,100.0,100.0,100.0,20,11,37,9,5,18,29,16,55,27.167776089250022,1.5740586340463047
Coastal CaroliNA University,9899,9021,South CaroliNA,Small City,NA,100.0,100.0,100.0,61,31,120,31,15,63,92,46,183,72.88018400931585,18.905916302257975
Coe College,1393,1369,Iowa,Midsize City,private,97.98,78.52,100.0,3,1,7,1,0,3,4,1,10,2.188788357693977,1.7007042585230012
Cogswell College,606,436,California,Large City,NA,98.29,87.79,99.97,3,1,6,1,1,3,4,2,9,3.90804743012505,0.14384001064419996
Coker College,1025,909,South CaroliNA,Town,private,100.0,99.92,100.0,10,5,19,5,2,10,15,7,29,12.828160868449173,1.6746028299655988
Colby College,1923,1917,Maine,Town,NA,99.73,95.74,100.0,4,2,8,2,1,4,6,3,12,0.16878482582347884,5.743661430662829
Colby - Sawyer College,983,920,New Hampshire,Rural,NA,87.23,63.59,98.07,1,1,3,1,0,1,2,1,4,0.2452359610420097,1.8089086340367995
Colgate University,2882,2854,New York,Town,private,100.0,99.74,100.0,7,4,14,3,2,7,10,6,21,2.3434208991451557,8.639366107628014
College of Charleston,9901,9083,South CaroliNA,Midsize City,public,100.0,100.0,100.0,65,32,129,33,16,69,98,48,198,77.56199454524621,20.12036233678677
College of Mount Saint Vincent,1693,1613,New York,Large City,NA,99.42,95.36,99.99,4,2,6,2,1,3,6,3,9,4.382313092337043,0.75204334472629
Mount St. Joseph University,1315,1000,Ohio,Suburb,NA,96.81,83.48,99.88,2,1,5,1,1,2,3,2,7,2.476807659293457,0.9621792470441292
Notre Dame of Maryland University,817,528,Maryland,Large City,NA,91.84,73.48,99.18,2,1,3,1,0,2,3,1,5,1.8655271325558902,0.6348312719374041
College of Our Lady of the Elms,1174,973,Massachusetts,Suburb,private,98.27,89.84,99.95,3,2,5,1,1,2,4,3,7,3.7602760950076104,0.286922164227494
College of Saint Benedict,1940,1916,Minnesota,Suburb,NA,84.66,59.4,98.2,1,1,3,1,0,1,2,1,4,0.8739619427794695,0.9962613625511
College of Saint Elizabeth,757,587,New Jersey,Suburb,NA,99.45,93.97,100.0,4,2,7,2,1,3,6,3,10,5.157638752317895,0.019289054546368138
College of Saint Mary,833,761,Nebraska,Large City,NA,55.85,28.0,87.35,1,0,1,0,0,1,1,0,2,0.10676651286130207,0.7089576724814562
Northeast Catholic College,69,70,New Hampshire,Rural,NA,13.58,5.78,26.41,0,0,0,0,0,0,0,0,0,0.021324866177566064,0.12435047019342198
College of the Atlantic,352,330,Maine,Town,private,62.59,39.3,85.77,1,0,1,0,0,1,1,0,2,0.06559410292666001,0.9150364320640989
College of the Holy Cross,2852,2827,Massachusetts,Midsize City,private,100.0,99.64,100.0,7,4,13,3,2,6,10,6,19,4.605807103941525,5.72514924067736
College of the Ozarks,1510,1477,Missouri,Town,private,93.2,64.4,99.88,2,1,5,1,0,2,3,1,7,2.150184965433255,0.5355603223820503
College of William and Mary,6287,6199,Virginia,Suburb,NA,100.0,100.0,100.0,21,10,40,11,5,21,32,15,61,21.145421076215314,10.347832816926493
Colorado Christian University,6541,1840,Colorado,Midsize City,NA,100.0,100.0,100.0,17,7,40,8,3,21,25,10,61,3.0474614989628575,21.624046099155116
Colorado College,2106,2091,Colorado,Large City,private,99.95,97.38,100.0,5,3,11,2,1,6,7,4,17,0.42652694724866247,7.18253517853649
Colorado School of Mines,4790,4584,Colorado,Suburb,public,100.0,99.94,100.0,12,5,29,6,2,15,18,7,44,3.1072733237494514,14.513522793764915
Colorado State University - Fort Collins,25523,22154,Colorado,Midsize City,public,100.0,100.0,100.0,32,13,82,15,6,41,47,19,123,20.446819381554846,26.16394982352091
Colorado State University - Pueblo,4627,3292,Colorado,Midsize City,NA,99.95,95.47,100.0,5,2,13,2,1,6,7,3,19,3.9799376526030366,3.5901362474902414
Colorado Technical University - Colorado Springs,22305,14445,Colorado,Large City,NA,100.0,99.98,100.0,16,6,45,7,3,21,23,9,66,21.282223885131536,1.9881776499392125
Columbia College Chicago,7029,6436,Illinois,Large City,NA,100.0,99.99,100.0,13,6,26,6,3,13,19,9,39,5.946767382004721,12.479427978409138
Columbia College Missouri,12747,5163,Missouri,Midsize City,private,100.0,100.0,100.0,34,16,78,16,7,39,50,23,117,12.278369175096737,38.540713546748826
Columbia College South CaroliNA,1383,804,South CaroliNA,Midsize City,NA,100.0,99.99,100.0,13,6,25,7,3,14,20,9,39,18.477545581805135,0.8867423622985549
Columbia InterNAtioNAl University,497,454,South CaroliNA,Midsize City,NA,99.65,93.69,100.0,4,2,7,2,1,4,6,3,11,4.510144149612908,1.1108690603613967
Columbia Southern University,15049,8567,Alabama,Town,private,100.0,100.0,100.0,68,32,151,34,15,80,102,47,231,4.69447734871743,97.24199442200288
Columbia University in the City of New York,8157,7592,New York,Large City,NA,100.0,100.0,100.0,29,15,59,14,7,29,43,22,88,5.806347326842329,37.35852289584308
Columbus State University,6798,4693,Georgia,Midsize City,NA,100.0,99.85,100.0,15,5,42,7,2,21,22,7,63,18.393082539680808,2.841270332568159
Concord University,1853,1696,West Virginia,Town,public,91.62,67.1,99.09,2,1,3,1,0,2,3,1,5,0.32053411291352263,2.152023229566293
Concordia College at Moorhead,2032,1997,Minnesota,Suburb,NA,99.13,81.34,100.0,3,1,10,2,1,7,5,2,17,0.7664141089259362,3.9667088040376726
Concordia College - New York,1131,1024,New York,Suburb,NA,97.46,88.22,99.86,3,1,4,1,1,2,4,2,6,2.6421490583183624,1.0224950873034504
Concordia University - Ann Arbor,906,780,Michigan,Midsize City,NA,95.79,77.57,99.91,2,1,5,1,0,2,3,1,7,2.4615012904009435,0.6981565197477999
Concordia University - Chicago,1458,1299,Illinois,Suburb,private,97.24,83.92,99.96,2,1,5,1,1,3,3,2,8,1.5603214732551902,2.017459716409254
Concordia University - Irvine,1851,1645,California,Large City,private,100.0,99.86,100.0,9,5,19,4,2,9,13,7,28,10.867884707370223,2.2032830270727963
Concordia University - Portland,1378,1124,Oregon,Large City,NA,97.94,88.7,99.98,3,1,5,1,1,3,4,2,8,1.1113970670061315,2.758872109414694
Concordia University - Saint Paul,2867,1417,Minnesota,Large City,NA,95.24,76.67,99.85,2,1,4,1,0,2,3,1,6,1.0917734648767767,1.9440745282995582
Concordia University - Nebraska,1682,1231,Nebraska,Town,NA,97.89,81.65,99.99,3,1,6,1,1,3,4,2,9,0.13349991201280179,3.7016404642686007
Concordia University - Texas,1725,1347,Texas,Large City,NA,100.0,100.0,100.0,21,9,49,11,4,27,32,13,76,31.246407498450218,0.5396428742463366
Concordia University - Wisconsin,3713,2616,Wisconsin,Suburb,NA,99.74,95.05,100.0,4,2,8,2,1,4,6,3,12,1.2963735635481148,4.631797272491622
Connecticut College,1815,1766,Connecticut,Small City,private,99.83,96.57,100.0,4,2,8,2,1,4,6,3,12,0.14472153048852213,6.1912397510299035
Converse College,920,860,South CaroliNA,Small City,NA,100.0,99.67,100.0,8,4,16,4,2,8,12,6,24,10.346801284406084,1.3498922690036257
Cooper Union for the Advancement of Science and Art,864,859,New York,Large City,NA,98.78,90.46,99.98,3,2,6,1,1,3,4,3,9,1.2529181044934496,3.136512271968373
Coppin State University,2509,1854,Maryland,Large City,NA,99.95,98.35,100.0,5,3,10,2,1,5,7,4,15,5.701293408062241,1.9263634553089322
Corban University,1021,936,Oregon,Midsize City,private,96.93,83.88,99.98,2,1,5,1,1,3,3,2,8,0.6559306297317354,2.8156279815912697
Cornell College,1006,1002,Iowa,Town,private,98.29,83.5,99.99,3,1,6,1,1,3,4,2,9,0.4150635494126368,3.6302396545130917
Cornell University,14907,14898,New York,Small City,NA,100.0,100.0,100.0,47,25,92,22,11,46,69,36,138,15.53386427700675,53.516364849834495
Cornerstone University,1757,1260,Michigan,Midsize City,NA,99.58,92.42,100.0,4,2,8,2,1,4,6,3,12,4.4608565329369965,1.0068329752823886
CoveNAnt College,1033,983,Georgia,Rural,private,99.39,89.8,100.0,3,2,8,2,1,4,5,3,12,0.7631363565926792,4.318022979384441
Creighton University,4256,4011,Nebraska,Large City,NA,99.98,97.93,100.0,6,3,13,3,1,7,9,4,20,0.1968246512529168,8.483412492785325
Crown College,1055,698,Minnesota,Rural,NA,78.74,46.3,99.78,1,0,3,1,0,3,2,0,6,0.37152888058493294,1.1730907023604689
Culver - Stockton College,1092,969,Missouri,Rural,NA,92.12,67.06,99.75,2,1,4,1,0,2,3,1,6,0.9738971323724236,1.5581523847077274
Cumberland University,1974,1578,Tennessee,Town,NA,99.9,92.59,100.0,5,2,12,2,1,5,7,3,17,5.810454549242455,1.0495049671293633
CUNY BerNArd M Baruch College,15253,11598,New York,Large City,NA,100.0,100.0,100.0,31,19,51,14,8,25,45,27,76,43.826031196760454,0.9765129371055213
CUNY Brooklyn College,14691,10786,New York,Large City,NA,100.0,100.0,100.0,30,18,50,14,8,24,44,26,74,41.442006470154865,1.9150025231204064
CUNY City College,13211,10225,New York,Large City,public,100.0,100.0,100.0,26,16,44,12,7,21,38,23,65,38.02548441669819,0.47304795143884476
College of Staten Island CUNY,12509,9710,New York,Large City,public,100.0,100.0,100.0,25,15,41,11,7,20,36,22,61,36.26501846894929,0.03438425834878596
CUNY Graduate School and University Center,2066,418,New York,Large City,NA,99.75,97.39,100.0,4,3,7,2,1,3,6,4,10,5.991964823804321,0.0
CUNY Hunter College,16846,12612,New York,Large City,NA,100.0,100.0,100.0,34,21,58,16,9,28,50,30,86,47.45137293429937,2.6614199839566206
CUNY John Jay College of CrimiNAl Justice,12916,10276,New York,Large City,public,100.0,100.0,100.0,26,16,43,12,7,21,38,23,64,37.401925637841494,0.13753703339514384
CUNY Lehman College,11978,7216,New York,Large City,NA,100.0,100.0,100.0,24,15,40,11,6,19,35,21,59,34.684369471382325,0.13066018172538665
CUNY Queens College,16680,12149,New York,Large City,NA,100.0,100.0,100.0,33,20,55,15,9,27,48,29,82,48.3765601457193,0.0
CUNY York College,8393,5056,New York,Large City,NA,100.0,100.0,100.0,17,10,28,8,5,13,25,15,41,24.3419945625313,0.0
Curry College,2561,2059,Massachusetts,Suburb,private,99.99,99.3,100.0,6,3,11,3,2,5,9,5,16,7.023430943556587,1.8767731195711723
Daemen College,1799,1560,New York,Suburb,NA,99.56,96.08,99.99,4,2,6,2,1,3,6,3,9,4.950766676783145,0.4663622756269729
Dakota State University,2963,1397,South Dakota,Town,public,99.99,99.44,100.0,6,4,11,3,2,6,9,6,17,6.865562208228949,2.2516294702026376
Dakota Wesleyan University,793,668,South Dakota,Town,NA,93.71,78.11,99.41,2,1,3,1,0,2,3,1,5,1.7659451349250315,0.9915227624287077
Dallas Baptist University,3159,2423,Texas,Large City,NA,100.0,100.0,100.0,38,16,87,20,8,48,58,24,135,56.356872561307334,0.9670199344025866
Dartmouth College,4415,4360,New Hampshire,Town,NA,100.0,100.0,100.0,14,7,28,7,3,14,21,10,42,0.09432152347769604,20.307167615867748
Davenport University,5597,2621,Michigan,Suburb,NA,100.0,99.98,100.0,12,6,27,6,3,14,18,9,41,17.88931297337996,0.2865618435817349
Davidson College,1812,1810,North CaroliNA,Suburb,private,99.98,98.3,100.0,6,3,12,3,1,6,9,4,18,0.5311839683658701,7.90828547845009
Davis & Elkins College,839,785,West Virginia,Town,NA,78.12,49.98,96.11,1,0,2,1,0,1,2,0,3,0.12825872731912405,1.3859847191418688
Defiance College,583,525,Ohio,Town,NA,84.3,61.47,97.51,1,1,2,1,0,1,2,1,3,0.9626837317253814,0.8842667230340125
Delaware State University,4054,3571,Delaware,Small City,NA,100.0,99.73,100.0,7,4,14,3,2,7,10,6,21,0.8631543193509672,9.890267198676737
Delaware Valley University,1991,1756,Pennsylvania,Suburb,private,99.92,97.86,100.0,5,3,9,2,1,5,7,4,14,2.217654282358185,4.839897282514985
Delta State University,3034,2198,Mississippi,Town,NA,100.0,100.0,100.0,26,13,51,13,6,25,39,19,76,34.416150790154724,4.182902712291936
Denison University,2344,2319,Ohio,Suburb,NA,99.91,97.25,100.0,5,2,10,2,1,5,7,3,15,1.5187971495667425,5.526817597524749
DePaul University,14822,12886,Illinois,Large City,NA,100.0,100.0,100.0,22,12,46,10,5,22,32,17,68,16.303479490127273,16.40298737613672
DePauw University,2156,2140,IndiaNA,Town,NA,99.83,96.51,100.0,4,2,9,2,1,4,6,3,13,2.5572883787390177,3.8285671384983395
DeSales University,2350,1811,Pennsylvania,Suburb,private,99.94,98.35,100.0,5,3,10,2,1,5,7,4,15,3.1167033157466384,4.345013187909442
Dickinson College,2386,2346,Pennsylvania,Small City,private,99.98,98.93,100.0,6,3,11,3,1,6,9,4,17,1.020989017227347,7.553162407114007
Dickinson State University,1426,922,North Dakota,Town,public,100.0,96.76,100.0,6,2,22,4,1,16,10,3,38,6.988260141038568,3.3598932118428815
DigiPen Institute of Technology,1024,964,Washington,Small City,NA,98.59,89.89,99.98,3,2,6,1,1,3,4,3,9,1.7611082461784748,2.4852573451938995
Dillard University,1292,1200,LouisiaNA,Large City,NA,100.0,98.92,100.0,7,3,15,3,1,7,10,4,22,5.985214431093694,4.003607075437375
Doane University,1066,1062,Nebraska,Town,NA,62.9,35.88,89.95,1,0,1,0,0,1,1,0,2,0.15004120273779226,0.8358302747344455
Dominican College of Blauvelt,1420,1271,New York,Suburb,private,99.49,95.1,99.99,4,2,6,2,1,3,6,3,9,3.1438963547937484,2.1129525517256496
Dominican University,2171,2014,Illinois,Suburb,NA,97.15,85.35,99.93,2,1,5,1,1,2,3,2,7,3.122209534334934,0.43157750027424996
Dominican University of California,1304,1135,California,Small City,private,99.99,99.08,100.0,6,3,13,3,1,6,9,4,19,8.489391421245427,0.6070341316538632
Dordt College,1445,1341,Iowa,Town,NA,99.6,90.58,100.0,4,2,10,2,1,6,6,3,16,1.5945606862327197,3.904796696813842
Drake University,3100,2955,Iowa,Midsize City,NA,99.82,93.07,100.0,4,2,10,2,1,5,6,3,15,2.8158627848641475,3.512709365520631
Drew University,1534,1507,New Jersey,Suburb,private,99.99,99.14,100.0,6,3,12,3,1,6,9,4,18,6.649915564655205,2.246134669093493
Drexel University,15528,13572,Pennsylvania,Large City,private,100.0,100.0,100.0,42,23,82,19,10,40,61,33,122,14.213241845085964,46.869519726415064
Drury University,3277,2478,Missouri,Midsize City,NA,99.87,92.24,100.0,5,2,11,2,1,5,7,3,16,5.1237714140090915,1.5120508961591534
Duke University,6699,6669,North CaroliNA,Large City,NA,100.0,100.0,100.0,26,13,53,12,6,27,38,19,80,1.2058949180831244,36.81192310917014
Duquesne University,5941,5826,Pennsylvania,Large City,NA,100.0,99.97,100.0,10,5,19,5,2,9,15,7,28,8.969822540013535,5.6628910535364705
D'Youville College,1734,1295,New York,Large City,private,99.33,95.13,99.98,3,2,6,2,1,3,5,3,9,4.788351366941401,0.2126976577847389
Earlham College,1061,1051,IndiaNA,Town,private,97.22,84.1,99.95,2,1,5,1,1,3,3,2,8,0.7314701954828922,2.8416587910192126
East CaroliNA University,23267,19999,North CaroliNA,Small City,public,100.0,100.0,100.0,28,13,60,13,6,28,41,19,88,26.956245020910423,13.95107631384758
East Central University,3082,2551,Oklahoma,Town,NA,100.0,98.82,100.0,7,3,17,4,1,9,11,4,26,8.21517603316809,2.774733287943405
East Stroudsburg University of Pennsylvania,6051,5552,Pennsylvania,Small City,public,100.0,100.0,100.0,13,8,26,6,3,12,19,11,38,8.593668691561355,11.051709961809692
East Tennessee State University,11319,9641,Tennessee,Small City,NA,100.0,100.0,100.0,27,11,66,12,4,31,39,15,97,33.96009909318021,5.72190250010837
East Texas Baptist University,1421,1216,Texas,Town,NA,100.0,100.0,100.0,17,8,40,9,4,22,26,12,62,25.598995511550836,0.6540634232033711
Eastern Connecticut State University,5069,4210,Connecticut,Town,public,96.95,88.45,99.78,2,1,4,1,1,2,3,2,6,2.1731348028627924,1.314009799924166
Eastern Illinois University,5569,4319,Illinois,Town,NA,99.99,99.3,100.0,6,3,13,3,1,6,9,4,19,8.534770468166943,0.6216011047318483
Eastern Kentucky University,14138,10744,Kentucky,Town,NA,100.0,100.0,100.0,25,11,60,12,5,29,37,16,89,31.916933358385865,5.550751639057057
Eastern Mennonite University,1102,942,Virginia,Small City,NA,98.92,87.58,99.98,3,1,6,2,1,3,5,2,9,3.056727123092866,1.462004850274802
Eastern Michigan University,17218,12410,Michigan,Suburb,NA,100.0,100.0,100.0,37,18,82,18,8,42,55,26,124,49.010424494494416,6.587721876504862
Eastern Nazarene College,694,571,Massachusetts,Suburb,private,92.4,75.12,99.28,2,1,3,1,0,2,3,1,5,1.538101634342096,1.031614684133294
Eastern New Mexico University - Main Campus,4600,2590,New Mexico,Town,NA,100.0,100.0,100.0,22,8,57,10,3,29,32,11,86,18.839377952543387,13.633134431533746
Eastern Oregon University,2736,1668,Oregon,Town,public,99.87,96.79,100.0,4,2,10,2,1,6,6,3,16,2.917048800537313,3.6905597442689726
Eastern University,1882,1462,Pennsylvania,Suburb,NA,99.81,96.47,100.0,4,2,8,2,1,4,6,3,12,1.9448394032609992,4.311690951394434
