school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Thomas AquiNAs College,364,369,California,Rural,private,84.31,47.28,99.95,1,0,5,1,0,2,2,0,7,0.9341211159215759,0.9106239211613879
Thomas College,1660,774,Maine,Rural,NA,90.89,56.62,99.67,2,1,4,1,0,2,3,1,6,0.9380096476473148,1.4536023665891495
Thomas More College,1878,1356,Kentucky,Suburb,NA,98.58,78.99,100.0,3,1,7,1,1,4,4,2,11,2.4332700912525755,1.8129057473287828
Thomas More College of Liberal Arts,90,90,New Hampshire,Suburb,private,26.18,8.2,60.12,0,0,1,0,0,0,0,0,1,0.0,0.3022773857527364
Thomas University,1118,438,Georgia,Town,NA,99.91,91.37,100.0,5,2,13,2,1,7,7,3,20,1.8888643739218893,5.134719489343371
Tiffin University,2243,1772,Ohio,Town,private,99.97,95.87,100.0,5,2,13,3,1,7,8,3,20,1.6721838023705449,6.480474724096351
Toccoa Falls College,1420,872,Georgia,Town,NA,99.69,83.68,100.0,4,1,12,2,1,6,6,2,18,2.077261468212026,3.6758856858455
Tougaloo College,794,766,Mississippi,Midsize City,private,99.99,97.97,100.0,6,3,13,3,1,7,9,4,20,8.543254350833474,0.39724788812705797
Touro College,6428,4232,New York,Large City,NA,100.0,99.99,100.0,12,6,27,6,3,14,18,9,41,14.347328898855427,3.8311103838610028
Towson University,19592,17106,Maryland,Small City,NA,100.0,100.0,100.0,37,17,87,19,8,47,56,25,134,35.38128597934149,21.291165408729412
Transylvania University,962,963,Kentucky,Large City,private,90.38,56.0,99.86,2,1,4,1,0,2,3,1,6,1.8581774579674584,0.4802119222368896
Trevecca Nazarene University,2216,1317,Tennessee,Large City,NA,99.98,94.35,100.0,6,2,15,3,1,8,9,3,23,2.83148195369313,5.477935098252441
Trident University InterNAtioNAl,4368,1862,California,Suburb,private,100.0,99.67,100.0,11,4,30,6,2,16,17,6,46,0.8749995263062863,16.06583745175577
Trine University,4099,1938,IndiaNA,Town,NA,100.0,99.47,100.0,8,3,18,4,2,10,12,5,28,6.562897917229199,5.149256562331589
Trine University - RegioNAl/Non - TraditioNAl Campuses,368,210,IndiaNA,Large City,NA,51.26,24.54,81.69,0,0,1,0,0,1,0,0,2,0.0,0.718043919804388
Trinity Christian College,1109,907,Illinois,Suburb,private,85.59,56.64,99.41,1,1,3,1,0,2,2,1,5,0.8074901867907489,1.1270018350305873
Trinity College,2218,2117,Connecticut,Midsize City,NA,99.9,95.64,100.0,5,2,11,2,1,6,7,3,17,0.13167698358048835,6.757682369603255
Trinity InterNAtioNAl University - Florida,156,64,Florida,Suburb,NA,90.29,62.32,99.58,2,1,3,1,0,2,3,1,5,2.3150758391259125,0.0
Trinity InterNAtioNAl University - Illinois,936,592,Illinois,Suburb,NA,88.52,60.88,99.56,1,1,4,1,0,2,2,1,6,0.5098137196263627,1.6476410178750869
Trinity University,2389,2353,Texas,Large City,NA,100.0,99.09,100.0,8,3,20,4,1,9,12,4,29,9.453098150376231,2.719223933296861
Trinity Washington University,1530,1075,District of Columbia,Large City,NA,98.06,82.58,99.98,3,1,5,1,1,3,4,2,8,2.1097090697378147,1.8260721534513185
Troy University,14006,9491,Alabama,Town,public,100.0,100.0,100.0,44,16,115,22,8,61,66,24,176,41.287118361188774,25.02293450258315
Truett McConnell University,2574,780,Georgia,Town,NA,99.82,63.92,100.0,4,1,18,2,0,10,6,1,28,6.050727456876726,0.2506133776404077
Truman State University,5895,5134,Missouri,Town,NA,99.94,90.19,100.0,5,2,15,2,1,8,7,3,23,5.5447666953968895,1.8216535562014335
Tufts University,5543,5483,Massachusetts,Suburb,NA,100.0,99.99,100.0,13,6,32,7,3,17,20,9,49,5.0131794728363825,15.289541853714244
Tulane University of LouisiaNA,7872,6716,LouisiaNA,Large City,private,100.0,100.0,100.0,23,10,59,12,5,30,35,15,89,6.199882239286321,28.994350741211157
Tusculum College,1485,1376,Tennessee,Town,NA,99.73,85.26,100.0,4,1,11,2,1,6,6,2,17,2.045309532994369,3.8563916069382222
Tuskegee University,2830,2722,Alabama,Town,NA,100.0,98.72,100.0,8,3,21,4,1,11,12,4,32,3.2824172059239864,8.586590683466218
Union College Kentucky,1096,918,Kentucky,Town,private,94.7,63.27,99.98,2,1,6,1,0,3,3,1,9,2.044236839324408,0.8876378002987277
Union College Nebraska,779,707,Nebraska,Large City,private,90.99,54.72,99.9,2,1,4,1,0,2,3,1,6,0.00908853562138843,2.387285231270902
Union College New York,2265,2176,New York,Small City,NA,99.86,95.55,100.0,4,2,9,2,1,5,6,3,14,2.285568618164232,4.261133593163877
Union Institute & University,814,434,Ohio,Large City,NA,99.92,94.84,100.0,5,2,11,2,1,6,7,3,17,0.5014600200807818,6.597211752376311
Union University,2179,1599,Tennessee,Small City,NA,99.65,82.52,100.0,4,1,11,2,1,6,6,2,17,3.1383834869070846,2.4991485248291174
United States Air Force Academy,4279,4276,Colorado,Town,NA,100.0,99.92,100.0,13,5,33,6,2,17,19,7,50,0.2613043286753624,18.518687628308047
United States Coast Guard Academy,1047,1044,Connecticut,Small City,NA,99.17,85.15,100.0,3,1,7,2,1,4,5,2,11,0.01320437718355872,4.759149686114582
United States Merchant Marine Academy,952,954,New York,Suburb,public,98.8,80.69,100.0,3,1,9,1,1,4,4,2,13,0.3739120924624041,4.028670113571264
United States Military Academy,4487,4491,New York,Town,public,100.0,99.96,100.0,13,5,34,7,3,17,20,8,51,0.780015292222896,19.272921303650012
United States Naval Academy,4495,4495,Maryland,Suburb,NA,100.0,99.97,100.0,14,6,36,7,3,18,21,9,54,1.0083011108390278,20.11958886369418
Unity College,706,694,Maine,Rural,private,82.57,51.01,98.4,1,0,3,1,0,1,2,0,4,0.19013709073932056,1.5517108877162145
Polytechnic University of Puerto Rico - Orlando,124,53,Florida,Suburb,NA,84.34,53.96,98.71,1,1,3,1,0,2,2,1,5,1.840188487510341,0.0
University at Buffalo,21016,19401,New York,Suburb,NA,100.0,100.0,100.0,36,19,74,19,9,39,55,28,113,48.871053356543094,5.884343797432057
University of Advancing Technology,775,508,ArizoNA,Midsize City,NA,95.58,71.94,99.96,2,1,5,1,0,3,3,1,8,0.5168554898643197,2.590776114390658
University of Akron Main Campus,16874,13563,Ohio,Midsize City,public,100.0,100.0,100.0,22,9,51,11,4,27,33,13,78,31.86710135392735,1.3634359005594117
University of Alabama at Birmingham,13130,9677,Alabama,Midsize City,NA,100.0,100.0,100.0,37,14,93,19,7,48,56,21,141,50.42947831507537,6.052257474633405
University of Alabama in Huntsville,7089,5903,Alabama,Midsize City,NA,100.0,100.0,100.0,19,7,51,10,3,26,29,10,77,24.989683385333326,3.877794137947366
University of Alaska Anchorage,14954,6974,Alaska,Large City,NA,95.63,67.42,100.0,2,1,8,1,0,3,3,1,11,0.00845898305116122,3.108577207352723
University of Alaska Fairbanks,6633,3022,Alaska,Suburb,public,89.01,59.27,99.64,1,1,4,1,0,2,2,1,6,0.003604673560166395,2.1966815469385326
University of Alaska Southeast,2060,629,Alaska,Town,NA,63.92,35.61,91.85,1,0,2,0,0,1,1,0,3,0.0010977170877712358,1.014805898095958
University of ArizoNA,34099,29325,ArizoNA,Large City,NA,100.0,100.0,100.0,110,57,236,56,28,120,166,85,356,113.12547854138175,52.8149174273103
University of Arkansas,23037,20464,Arkansas,Small City,NA,100.0,100.0,100.0,36,12,92,17,5,44,53,17,136,16.42064310463757,36.31484058240989
University of Arkansas at Little Rock,8794,4603,Arkansas,Midsize City,NA,100.0,95.08,100.0,7,2,20,4,1,10,11,3,30,9.916844190699646,1.1696925048451816
University of Arkansas at Pine Bluff,2517,2341,Arkansas,Small City,public,99.44,82.78,100.0,3,1,9,2,1,5,5,2,14,1.6137768428166832,3.564835377607605
University of Baltimore,2950,1716,Maryland,Large City,NA,99.94,96.11,100.0,5,2,11,3,1,6,8,3,17,7.007692720331244,0.33982146489000103
University of Bridgeport,3124,2300,Connecticut,Midsize City,private,99.88,96.55,100.0,4,2,10,2,1,5,6,3,15,0.38182657355790633,6.357686605625092
University of California - Berkeley,30577,29351,California,Midsize City,public,100.0,100.0,100.0,115,51,279,58,25,146,173,76,425,151.7178232707562,21.409541697940764
University of California - Davis,30067,29284,California,Suburb,NA,100.0,100.0,100.0,117,53,282,60,26,149,177,79,431,175.0944998046417,1.71486499076046
University of California - Irvine,29310,28855,California,Large City,public,100.0,100.0,100.0,114,52,275,58,26,145,172,78,420,171.36392749991694,1.1555093433650756
University of California - Los Angeles,31001,30458,California,Large City,NA,100.0,100.0,100.0,119,53,286,60,27,151,179,80,437,170.24652945618797,8.907735197618566
University of California - Riverside,20077,19719,California,Large City,public,100.0,100.0,100.0,79,35,189,40,18,100,119,53,289,118.35551025084828,0.19938867469977894
University of California - San Diego,28582,27880,California,Large City,NA,100.0,100.0,100.0,111,50,267,56,25,141,167,75,408,163.48301960419883,3.762917664785756
University of California - Santa Barbara,22182,21777,California,Suburb,NA,100.0,100.0,100.0,86,39,207,44,19,109,130,58,316,126.39013427956614,2.9233699329558935
University of California - Santa Cruz,17573,17082,California,Small City,NA,100.0,100.0,100.0,69,31,165,35,15,87,104,46,252,102.74741059241182,0.8241311138986468
University of Central Arkansas,9549,8070,Arkansas,Small City,NA,100.0,98.34,100.0,10,3,25,5,1,12,15,4,37,10.184647675391208,3.8427150099866574
University of Central Florida,56854,39962,Florida,Suburb,NA,100.0,100.0,100.0,526,224,1207,281,115,668,807,339,1875,794.5904208610176,11.940262776246483
University of Central Missouri,9800,7701,Missouri,Town,NA,100.0,96.9,100.0,8,2,24,4,1,12,12,3,36,10.492404669751036,0.9675355113154008
University of Central Oklahoma,14340,10448,Oklahoma,Suburb,public,100.0,100.0,100.0,32,10,96,17,5,55,49,15,151,47.742586111911876,1.7531433838423642
University of Charleston,1833,1220,West Virginia,Small City,NA,98.18,77.78,99.99,3,1,6,1,1,3,4,2,9,0.1605989267185201,3.82680557572747
University of Chicago,6305,6288,Illinois,Large City,private,100.0,99.99,100.0,14,6,36,7,3,18,21,9,54,1.4028431211195216,20.357515082356677
University of CincinNAti - Main Campus,26558,22622,Ohio,Large City,NA,100.0,100.0,100.0,38,15,88,19,7,47,57,22,135,46.11285857808995,10.707460152644598
University of Colorado at Colorado Springs,10804,8171,Colorado,Large City,public,100.0,97.25,100.0,8,2,27,4,1,13,12,3,40,7.525874819356283,4.172788949227395
University of Colorado Boulder,29057,26977,Colorado,Midsize City,NA,100.0,100.0,100.0,43,17,118,22,8,61,65,25,179,13.269917747626565,51.86150320647613
University of Colorado Denver/Anschutz Medical Campus,15589,8671,Colorado,Large City,NA,100.0,99.06,100.0,10,3,34,5,2,18,15,5,52,11.211273852572893,4.449306193614207
University of Connecticut,19243,18555,Connecticut,Suburb,NA,100.0,100.0,100.0,17,9,36,9,4,19,26,13,55,4.741838561917976,21.260376925055738
University of Dallas,1456,1421,Texas,Midsize City,private,99.95,92.28,100.0,5,2,18,2,1,7,7,3,25,3.6603673175763216,3.9626712495880656
University of Dayton,8498,8079,Ohio,Midsize City,NA,100.0,99.93,100.0,12,5,28,6,2,15,18,7,43,9.045792424492236,8.650054050658571
University of Delaware,19752,18195,Delaware,Suburb,NA,100.0,100.0,100.0,28,13,64,14,7,33,42,20,97,4.152428072362129,38.256979300951635
University of Denver,5768,5494,Colorado,Large City,NA,100.0,99.26,100.0,9,3,32,5,2,14,14,5,46,2.074926954110593,11.675673272592737
University of Detroit Mercy,2839,2338,Michigan,Large City,private,99.99,96.3,100.0,6,2,18,3,1,10,9,3,28,9.128411488179543,0.5425420180375969
University of Dubuque,1953,1709,Iowa,Small City,NA,98.94,78.15,100.0,3,1,9,2,0,5,5,1,14,1.8031741427654657,2.7319208723303525
University of Evansville,2346,2024,IndiaNA,Midsize City,NA,99.81,94.16,100.0,4,2,10,2,1,5,6,3,15,3.5383057837552148,2.719313803788657
University of Florida,35251,31384,Florida,Midsize City,NA,100.0,100.0,100.0,330,140,758,176,72,420,506,212,1178,500.82807319757245,5.649756681110401
University of Georgia,28844,27142,Georgia,Midsize City,NA,100.0,100.0,100.0,54,12,214,28,5,120,82,17,334,62.38879879615837,19.795715262629827
University of Providence,930,469,MontaNA,Small City,private,100.0,48.36,100.0,10,0,109,3,0,30,13,0,139,11.964957383348965,1.6817395550918774
University of Hartford,5073,4460,Connecticut,Midsize City,NA,100.0,99.66,100.0,8,4,17,4,2,9,12,6,26,0.6473812702494761,11.211702134563593
University of Hawaii at Hilo,2972,2340,Hawaii,Town,public,95.01,66.31,100.0,2,1,8,1,0,3,3,1,11,0.0002105204737158154,2.9851581564358423
University of Hawaii at Manoa,12877,10702,Hawaii,Large City,NA,100.0,99.95,100.0,12,5,33,6,3,17,18,8,50,0.0008193446137122522,18.20190109492552
University of Hawaii - West Oahu,3083,1611,Hawaii,Suburb,NA,17.85,9.82,34.19,0,0,0,0,0,0,0,0,0,0.00026972657051687487,0.19583251928858883
University of Houston,37217,27159,Texas,Large City,public,100.0,100.0,100.0,147,56,345,63,24,146,210,80,491,206.98750015154326,3.3492674501997457
University of Houston - Downtown,12402,6320,Texas,Large City,public,100.0,100.0,100.0,49,19,115,21,8,49,70,27,164,69.82635286348474,0.6500082553909713
University of Houston - Victoria,3273,1722,Texas,Small City,public,100.0,99.92,100.0,13,5,31,6,2,13,19,7,44,18.661031511569004,0.0
University of Idaho,9889,7166,Idaho,Town,NA,100.0,100.0,100.0,42,10,152,24,5,85,66,15,237,47.2741475293946,18.192912406863485
University of Illinois at Chicago,19446,17961,Illinois,Large City,public,100.0,100.0,100.0,15,8,37,8,4,19,23,12,56,21.807937657663715,1.2383556275174128
University of Illinois at Springfield,2932,1903,Illinois,Midsize City,public,96.77,82.47,99.98,2,1,6,1,1,3,3,2,9,3.2755816616709477,0.15349284540441016
University of Illinois at UrbaNA - Champaign,33955,32613,Illinois,Small City,NA,100.0,100.0,100.0,31,15,74,15,7,38,46,22,112,35.566064950399316,10.3863589307568
University of IndiaNApolis,4486,3828,IndiaNA,Large City,NA,100.0,99.77,100.0,8,4,17,4,2,9,12,6,26,11.167090847022475,0.9420453466753692
University of Iowa,24506,21222,Iowa,Small City,public,100.0,100.0,100.0,34,9,116,17,5,64,51,14,180,34.5179050186532,16.651762555194036
University of Kansas,19344,17151,Kansas,Small City,public,100.0,99.97,100.0,14,6,32,7,3,16,21,9,48,8.033054782952645,12.883576296759237
University of Kentucky,22420,20657,Kentucky,Large City,NA,100.0,100.0,100.0,38,13,103,19,7,54,57,20,157,41.49849110940589,15.354636665814855
University of La Verne,5169,3759,California,Suburb,NA,100.0,100.0,100.0,20,9,47,10,4,25,30,13,72,29.02278834214567,0.5977644401667017
University of LouisiaNA at Lafayette,15665,12767,LouisiaNA,Midsize City,NA,100.0,100.0,100.0,60,22,157,31,11,83,91,33,240,88.56306806656312,2.946597182858962
University of LouisiaNA at Monroe,7946,5212,LouisiaNA,Small City,NA,100.0,100.0,100.0,30,11,79,16,6,42,46,17,121,43.39333224216797,2.872427197834395
University of Louisville,15543,12025,Kentucky,Large City,NA,100.0,100.0,100.0,26,10,72,13,5,38,39,15,110,31.448868160528573,8.074696569303276
University of Maine,9277,8204,Maine,Suburb,NA,100.0,95.44,100.0,7,2,16,4,1,9,11,3,25,5.986149406776275,4.338703300792053
University of Maine at Augusta,4013,1317,Maine,Town,public,95.92,46.3,99.98,2,0,5,1,0,3,3,0,8,3.1626136092973653,0.03413328743921876
University of Maine at Farmington,1810,1673,Maine,Town,public,85.31,40.91,99.23,1,0,3,1,0,2,2,0,5,1.206578288316605,0.7085695303981921
University of Maine at Fort Kent,1762,582,Maine,Rural,NA,79.91,31.72,98.39,1,0,3,1,0,1,2,0,4,1.319868304882117,0.2838852598997345
University of Maine at Machias,698,367,Maine,Rural,public,65.12,29.63,92.14,1,0,2,0,0,1,1,0,3,0.4238472647730687,0.6262730498638904
University of Maine at Presque Isle,1413,716,Maine,Rural,NA,71.27,24.4,96.12,1,0,2,0,0,1,1,0,3,1.0576375672374705,0.18862513157487057
University of Mary,2234,1794,North Dakota,Rural,NA,100.0,99.0,100.0,19,3,92,10,2,43,29,5,135,23.95984626134238,5.3955800584284175
University of Mary Hardin - Baylor,3329,3045,Texas,Suburb,NA,100.0,99.93,100.0,13,5,31,6,2,13,19,7,44,18.598314937591837,0.3828741854233324
University of Mary Washington,4399,3905,Virginia,Suburb,NA,100.0,99.99,100.0,21,6,45,12,3,27,33,9,72,30.26192355917876,2.4617783084475833
University of Maryland - Baltimore County,11238,9543,Maryland,Suburb,public,100.0,100.0,100.0,19,9,45,10,4,25,29,13,70,26.130123287393406,3.4300836767402347
University of Maryland - College Park,29870,27708,Maryland,Suburb,public,100.0,100.0,100.0,58,26,137,30,13,74,88,39,211,50.611674258565,37.730130451456496
University of Maryland Eastern Shore,2860,2573,Maryland,Town,public,99.96,96.66,100.0,5,2,12,3,1,7,8,3,19,5.485158042964311,2.4071003401263367
University of Maryland - University College,45609,9714,Maryland,Suburb,NA,100.0,100.0,100.0,100,40,246,53,20,131,153,60,377,77.31652917913665,75.04268679248835
University of Massachusetts Amherst,23386,21577,Massachusetts,Suburb,NA,100.0,100.0,100.0,58,27,127,31,14,70,89,41,197,72.73950837118852,16.76326026711966
University of Massachusetts - Boston,12658,9574,Massachusetts,Large City,NA,100.0,100.0,100.0,34,16,73,18,8,41,52,24,114,49.719291295670324,2.4850313205551586
University of Massachusetts - Dartmouth,6764,5790,Massachusetts,Suburb,NA,100.0,100.0,100.0,18,8,39,10,4,21,28,12,60,27.275737182182837,0.4147032712958564
University of Massachusetts - Lowell,14015,10495,Massachusetts,Suburb,NA,100.0,100.0,100.0,36,17,77,19,9,43,55,26,120,52.85515922788116,2.0501971727046344
University of Memphis,17392,12400,Tennessee,Large City,NA,100.0,100.0,100.0,30,9,90,14,4,45,44,13,135,33.32824526785789,11.221713223863695
University of Miami,10834,10216,Florida,Suburb,NA,100.0,100.0,100.0,57,24,133,30,12,73,87,36,206,66.15774417194434,21.597402080416458
University of Michigan - Ann Arbor,29819,28702,Michigan,Midsize City,NA,100.0,100.0,100.0,68,26,181,35,13,100,103,39,281,65.1882813655684,38.19561882061034
University of Michigan - Dearborn,7132,5137,Michigan,Small City,NA,100.0,99.97,100.0,16,5,45,8,3,25,24,8,70,24.310509126257095,0.0593557606346129
University of Michigan - Flint,6432,3809,Michigan,Small City,public,100.0,99.94,100.0,14,5,41,8,2,23,22,7,64,21.721446744634047,0.3219930337691537
University of Minnesota - Crookston,2832,1195,Minnesota,Town,public,99.75,80.32,100.0,4,1,12,2,1,7,6,2,19,0.6989488796460016,5.2541199770783455
University of Minnesota - Duluth,10124,8906,Minnesota,Small City,NA,98.9,84.69,100.0,3,1,7,2,1,4,5,2,11,3.0213274721117855,1.4824033830573304
University of Minnesota - Morris,1627,1526,Minnesota,Town,NA,64.6,33.82,92.99,1,0,2,0,0,1,1,0,3,0.48075672342238107,0.555584339812651
University of Minnesota - Twin Cities,35429,29991,Minnesota,Large City,NA,100.0,100.0,100.0,18,7,50,9,3,26,27,10,76,8.088790256332844,19.064119730720734
University of Mississippi,18734,17511,Mississippi,Town,NA,100.0,100.0,100.0,113,47,256,57,24,133,170,71,389,131.0914917611225,39.456300170115945
University of Missouri - Columbia,23800,22197,Missouri,Midsize City,NA,100.0,100.0,100.0,23,8,66,11,4,33,34,12,99,19.698331245518094,14.017809041878536
University of Missouri - Kansas City,11369,6760,Missouri,Large City,public,100.0,98.96,100.0,10,3,29,5,1,15,15,4,44,10.45666916714037,3.9099392837510885
University of Missouri - St Louis,13791,5492,Missouri,Suburb,public,100.0,99.57,100.0,12,4,36,6,2,18,18,6,54,14.735707415230443,2.6625318285879396
University of Mobile,1442,1152,Alabama,Rural,NA,99.96,95.09,100.0,5,2,13,3,1,7,8,3,20,4.441666749542677,3.477093224858142
University of Montevallo,2352,2101,Alabama,Suburb,NA,100.0,97.86,100.0,7,3,17,4,1,9,11,4,26,9.282489019598751,1.2992969115318536
University of Mount Union,2093,2046,Ohio,Town,NA,99.24,86.27,100.0,3,1,7,2,1,4,5,2,11,3.4165622379822915,1.4593548252331563
University of Nebraska at Kearney,4846,4063,Nebraska,Town,NA,79.88,50.43,99.23,1,0,3,1,0,1,2,0,4,0.5605450350149287,1.0389702547416027
University of Nebraska at Omaha,12620,9820,Nebraska,Large City,NA,97.76,77.94,100.0,3,1,7,1,1,4,4,2,11,1.500888452968723,2.2928361303994302
University of Nebraska - Lincoln,20955,19534,Nebraska,Large City,public,100.0,99.49,100.0,9,4,25,5,2,13,14,6,38,2.1998096430078897,11.374430544815013
University of Nevada - Las Vegas,25281,18958,Nevada,Midsize City,NA,100.0,100.0,100.0,127,34,376,48,13,135,175,47,511,162.3225953502735,12.183756561054768
University of Nevada - Reno,18354,15572,Nevada,Midsize City,NA,100.0,100.0,100.0,91,26,264,35,10,98,126,36,362,105.71514942728922,19.865639706602234
University of New England,4427,2361,Maine,Suburb,NA,99.97,96.05,100.0,5,2,12,3,1,7,8,3,19,1.3135304018574727,6.7408135857771745
University of New Hampshire at Manchester,737,575,New Hampshire,Midsize City,NA,30.69,0.9,69.54,0,0,1,0,0,0,0,0,1,0.349131337241743,0.017333673160508798
University of New Hampshire - Main Campus,13010,12677,New Hampshire,Suburb,NA,100.0,99.98,100.0,14,6,34,7,3,18,21,9,52,3.435356706037589,18.16853643111675
University of New Haven,5214,4831,Connecticut,Suburb,NA,100.0,99.75,100.0,8,4,19,4,2,10,12,6,29,0.7042334497897984,11.953224052959978
University of New Mexico - Main Campus,20359,15093,New Mexico,Large City,public,100.0,100.0,100.0,54,11,211,27,5,113,81,16,324,70.87134657861182,10.981985910464743
University of New Orleans,6468,4737,LouisiaNA,Large City,NA,100.0,100.0,100.0,25,9,64,13,5,34,38,14,98,36.106571495334755,1.4540919200272409
University of North Alabama,6061,5141,Alabama,Small City,public,100.0,99.99,100.0,18,6,43,9,3,22,27,9,65,22.900486405624914,3.62256782701353
University of North CaroliNA at Asheville,3820,3285,North CaroliNA,Small City,NA,99.79,90.21,100.0,4,2,10,2,1,6,6,3,16,3.2144824858675234,2.9511425786568366
University of North CaroliNA at Chapel Hill,18863,18303,North CaroliNA,Small City,public,100.0,100.0,100.0,22,9,56,11,4,30,33,13,86,15.55977079181484,18.28106895393457
University of North CaroliNA at Charlotte,23915,20597,North CaroliNA,Large City,public,100.0,100.0,100.0,21,8,54,11,4,28,32,12,82,21.610737357672196,10.173633897315918
University of North CaroliNA at Greensboro,16441,14136,North CaroliNA,Large City,NA,100.0,99.97,100.0,14,6,37,7,3,19,21,9,56,15.130907165093452,6.681198669583907
University of North CaroliNA at Pembroke,5478,4483,North CaroliNA,Town,NA,99.88,91.94,100.0,4,2,11,2,1,6,6,3,17,5.231138888729494,1.4669918968188844
University of North CaroliNA at Wilmington,14499,12346,North CaroliNA,Midsize City,NA,100.0,99.98,100.0,15,6,37,8,3,20,23,9,57,11.949337469183616,10.468333474587165
University of North Dakota,10999,8525,North Dakota,Small City,public,100.0,100.0,100.0,47,9,179,26,4,100,73,13,279,65.62703675898365,8.011777052425257
University of North Florida,14251,10223,Florida,Large City,NA,100.0,100.0,100.0,135,58,311,72,30,172,207,88,483,206.42759565539387,1.3768865642049661
University of North Texas,31444,25592,Texas,Midsize City,NA,100.0,100.0,100.0,124,47,290,53,20,123,177,67,413,173.4683421141115,3.635766763404191
University of Northern Colorado,10103,8328,Colorado,Midsize City,NA,100.0,96.08,100.0,7,2,25,4,1,12,11,3,37,7.1087183539932415,3.566437290603427
University of Northern Iowa,9959,9100,Iowa,Small City,NA,100.0,99.26,100.0,18,3,69,9,2,39,27,5,108,26.31122270119112,0.6266748838357061
University of Notre Dame,8577,8557,IndiaNA,Suburb,private,100.0,100.0,100.0,20,8,49,10,4,26,30,12,75,1.5493823463027494,28.661484225557494
University of Oklahoma Norman Campus,22028,19065,Oklahoma,Suburb,NA,100.0,100.0,100.0,59,20,161,29,9,83,88,29,244,48.46699900344168,39.50893458797153
University of Oregon,19336,17801,Oregon,Midsize City,NA,100.0,100.0,100.0,45,21,113,23,11,58,68,32,171,18.971770783575554,49.18278352170976
University of Pennsylvania,11719,10496,Pennsylvania,Large City,NA,100.0,100.0,100.0,32,14,77,17,7,40,49,21,117,3.8491077323576386,44.6114222073437
University of Phoenix - New Mexico,216,217,New Mexico,Large City,private,68.45,32.88,95.19,1,0,2,0,0,1,1,0,3,0.18437691183409474,0.9662312925017101
University of Phoenix - Hawaii,661,661,Hawaii,Large City,NA,6.83,3.07,15.49,0,0,0,0,0,0,0,0,0,5.6441956739564225e-05,0.07058107775873196
University of Phoenix - New Jersey,111,111,New Jersey,Large City,NA,41.16,21.28,72.2,0,0,1,0,0,0,0,0,1,0.4595868437907753,0.06933469264203519
University of Phoenix - Kentucky,18,18,Kentucky,Suburb,NA,4.36,1.64,11.56,0,0,0,0,0,0,0,0,0,0.03624533403057461,0.008241395459057178
University of Phoenix - Utah,122,122,Utah,Suburb,NA,58.28,15.13,96.31,1,0,2,0,0,1,1,0,3,0.8709513927730481,0.0
University of Pittsburgh - Bradford,1337,1229,Pennsylvania,Town,NA,94.01,75.79,99.77,2,1,4,1,0,2,3,1,6,1.8891993674595664,0.9227503907176167
University of Pittsburgh - Greensburg,1524,1436,Pennsylvania,Suburb,NA,94.07,76.72,99.76,2,1,4,1,0,2,3,1,6,2.6923810563123376,0.1295253990682561
University of Pittsburgh - Johnstown,2785,2713,Pennsylvania,Suburb,NA,99.46,93.32,100.0,3,2,7,2,1,4,5,3,11,4.951442871911781,0.27066801134187285
University of Pittsburgh - Pittsburgh Campus,19329,18390,Pennsylvania,Large City,public,100.0,100.0,100.0,31,15,69,16,7,36,47,22,105,24.17341186788714,22.210471232152123
University of Portland,3888,3792,Oregon,Large City,private,100.0,99.94,100.0,10,5,30,6,3,15,16,8,45,2.1877723217727745,13.865251495340736
University of Puget Sound,2415,2390,Washington,Midsize City,NA,100.0,98.67,100.0,7,3,20,3,1,10,10,4,30,2.5554367702416023,7.56327353539737
University of Redlands,3133,2518,California,Small City,private,100.0,99.92,100.0,11,5,26,5,2,14,16,7,40,12.829384946517846,3.3061458599376166
University of Rhode Island,15100,12629,Rhode Island,Suburb,NA,100.0,100.0,100.0,16,8,35,8,4,19,24,12,54,4.143425807127198,20.75532630010516
University of Richmond,3265,3035,Virginia,Midsize City,NA,100.0,99.5,100.0,9,4,20,5,2,11,14,6,31,5.3368896199326885,8.521642104771766
University of Rio Grande,1755,1269,Ohio,Rural,NA,96.73,73.79,99.97,2,1,5,1,0,3,3,1,8,3.289733828234234,0.12613149112914954
University of Rochester,6542,6250,New York,Midsize City,private,100.0,99.99,100.0,13,6,30,7,3,15,20,9,45,7.302428878620065,12.099754214187621
University of Saint Francis - Fort Wayne,1906,1523,IndiaNA,Large City,NA,99.37,91.76,100.0,3,2,7,2,1,4,5,3,11,4.491560525186162,0.5638912460944394
University of Saint Mary,750,641,Kansas,Town,NA,80.76,43.87,99.54,1,0,4,1,0,2,2,0,6,0.20425929896824033,1.4386391942179921
University of San Diego,5776,5605,California,Large City,NA,100.0,100.0,100.0,19,8,48,10,4,24,29,12,72,19.98309728996789,9.059263765048264
University of San Francisco,6847,6586,California,Large City,NA,100.0,100.0,100.0,24,11,57,12,5,30,36,16,87,30.10471343210547,5.668586359331357
University of Science and Arts of Oklahoma,881,727,Oklahoma,Town,public,95.42,59.65,99.99,2,1,6,1,0,3,3,1,9,2.9113845119301933,0.16578561511449758
University of Scranton,3809,3630,Pennsylvania,Small City,private,100.0,99.7,100.0,8,4,19,4,2,10,12,6,29,2.6651852880667586,9.632527765520482
