 ,Abilene Christian University,Adams State University,Adelphi University,Adrian College,Agnes Scott College,Alabama A & M University,Alabama State University,Alaska Pacific University,Albany State University,Albertus Magnus College,Albion College,Albright College,Alcorn State University,Alderson Broaddus University,Alfred University,Alice Lloyd College,Allegheny College,Allen University,Alma College,Alvernia University,Alverno College,American InterContinental University - Atlanta,American International College,American Jewish University,American Public University System,American University,Amherst College,Amridge University,Anderson University Indiana,Anderson University South Carolina,Andrews University,Angelo State University,Anna Maria College,Antioch University - Seattle,Appalachian State University,Aquinas College Michigan,Arcadia University,Arizona Christian University,Arizona State University - Tempe,Arkansas Baptist College,Arkansas State University - Main Campus,Arkansas Tech University,Armstrong State University,Asbury University,Ashford University,Ashland University,Assumption College,Point University,Auburn University,Auburn University at Montgomery,Augsburg University,Augustana College,Augustana University,Aurora University,Austin College,Austin Peay State University,Ave Maria University,Averett University,Averett University - Non - Traditional Programs,Avila University,Azusa Pacific University,Bacone College,Baker University,Baldwin Wallace University,Ball State University,Bard College,Barnard College,Barry University,Barton College,Bates College,Bay Path University,Baylor University,Beacon College,Becker College,Belhaven University,Bellarmine University,Bellevue University,Belmont Abbey College,Belmont University,Beloit College,Bemidji State University,Benedict College,Benedictine College,Benedictine University,Bennett College,Bennington College,Bentley University,Berea College,Berry College,Bethany College Kansas,Bethany College West Virginia,Bethany Lutheran College,Bethel College - Mishawaka,Bethel College - North Newton,Bethel University Minnesota,Bethel University Tennessee,Bethune - Cookman University,Biola University,Birmingham Southern College,Black Hills State University,Blackburn College,Bloomfield College,Bloomsburg University of Pennsylvania,Blue Mountain College,Bluefield College,Bluefield State College,Bluffton University,Boise State University,Boston College,Boston University,Bowdoin College,Bowie State University,Bowling Green State University - Main Campus,Bradley University,Brandeis University,Brenau University,Brescia University,Brevard College,Brewton - Parker College,Briar Cliff University,Bridgewater College,Bridgewater State University,Brigham Young University - Hawaii,Brigham Young University - Idaho,Brigham Young University - Provo,Brown University,Bryan College - Dayton,Bryant University,Bryn Athyn College of the New Church,Bryn Mawr College,Bucknell University,Buena Vista University,Butler University,Cabrini University,Caldwell University,California Baptist University,California Institute of Technology,California Lutheran University,California State University Maritime Academy,California Polytechnic State University - San Luis Obispo,California State Polytechnic University - Pomona,California State University - Bakersfield,California State University - Channel Islands,California State University - Chico,California State University - Dominguez Hills,California State University - East Bay,California State University - Fresno,California State University - Fullerton,California State University - Long Beach,California State University - Los Angeles,California State University - Monterey Bay,California State University - Northridge,California State University - Sacramento,California State University - San Bernardino,California State University - San Marcos,California State University - Stanislaus,California University of Pennsylvania,Calumet College of Saint Joseph,Calvin College,Cambridge College,Cameron University,Campbell University,Campbellsville University,Canisius College,Capella University,Capital University,Cardinal Stritch University,Carleton College,Carlos Albizu University - Miami,Carlow University,Carnegie Mellon University,Carroll College,Carroll University,Carson - Newman University,Carthage College,Case Western Reserve University,Castleton University,Catawba College,Catholic University of America,Cazenovia College,Cedar Crest College,Cedarville University,Centenary University,Centenary College of Louisiana,Central Baptist College,Central Christian College of Kansas,Central College,Central Connecticut State University,Central Methodist University - College of Liberal Arts & Sciences,Central Michigan University,Central Penn College,Central State University,Central Washington University,Centre College,Chadron State College,Chaminade University of Honolulu,Champlain College,Chapman University,Charleston Southern University,Chatham University,Chestnut Hill College,Cheyney University of Pennsylvania,Chicago State University,Chowan University,Christian Brothers University,Christopher Newport University,Citadel Military College of South Carolina,City University of Seattle,Claflin University,Claremont McKenna College,Clarion University of Pennsylvania,Clark Atlanta University,Clark University,Clarke University,Clarkson University,Clayton State University,Clemson University,Cleveland State University,Coastal Carolina University,Coe College,Cogswell College,Coker College,Colby College,Colby - Sawyer College,Colgate University,College of Charleston,College of Mount Saint Vincent,Mount St. Joseph University,Notre Dame of Maryland University,College of Our Lady of the Elms,College of Saint Benedict,College of Saint Elizabeth,College of Saint Mary,Northeast Catholic College,College of the Atlantic,College of the Holy Cross,College of the Ozarks,College of William and Mary,Colorado Christian University,Colorado College,Colorado School of Mines,Colorado State University - Fort Collins,Colorado State University - Pueblo,Colorado Technical University - Colorado Springs,Columbia College Chicago,Columbia College Missouri,Columbia College South Carolina,Columbia International University,Columbia Southern University,Columbia University in the City of New York,Columbus State University,Concord University,Concordia College at Moorhead,Concordia College - New York,Concordia University - Ann Arbor,Concordia University - Chicago,Concordia University - Irvine,Concordia University - Portland,Concordia University - Saint Paul,Concordia University - Nebraska,Concordia University - Texas,Concordia University - Wisconsin,Connecticut College,Converse College,Cooper Union for the Advancement of Science and Art,Coppin State University,Corban University,Cornell College,Cornell University,Cornerstone University,Covenant College,Creighton University,Crown College,Culver - Stockton College,Cumberland University,CUNY Bernard M Baruch College,CUNY Brooklyn College,CUNY City College,College of Staten Island CUNY,CUNY Graduate School and University Center,CUNY Hunter College,CUNY John Jay College of Criminal Justice,
Oregon,4.0,3.0,6.0,0,0,0,0,18.0,0,0,0,0,0,0,3.0,0,6.0,0,0,0,0,0,0,0,160.0,64.0,8.0,0,0,0,16.0,0,0,9.0,0,0,0,0,228.0,0,0,6.0,0,6.0,251.0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,120.0,0,0,0,0,27.0,19.0,6.0,0,15.0,0,40.0,0,0,10.0,0,0,5.0,13.0,57.0,0,5.0,5.0,0,0,16.0,5.0,8.0,0,0,0,0,0,4.0,5.0,0,0,108.0,0,0,0,0,0,0,0,0,0,771.0,46.0,98.0,15.0,0,0,4.0,12.0,10.0,0,0,0,0,0,0,178.0,2233.0,1022.0,59.0,0,0,0,23.0,0,7.0,4.0,0,6.0,67.0,0,55.0,13.0,205.0,12.0,0,0,64.0,0,36.0,8.0,9.0,24.0,0,16.0,14.0,10.0,0,0,0,0,0,18.0,0,4.0,0,8.0,0,60.0,0,0,49.0,0,0,41.0,93.0,0,0,0,27.0,0,0,3.0,0,0,13.0,0,0,0,11.0,0,0,3.0,0,0,0,95.0,0,0,10.0,24.0,221.0,0,0,0,0,0,0,0,0,9.0,39.0,0,49.0,0,0,9.0,0,4.0,0,7.0,10.0,0,0,0,0,13.0,0,15.0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,19.0,46.0,34.0,114.0,14.0,0,10.0,13.0,0,0,201.0,26.0,0,0,9.0,0,0,5.0,30.0,754.0,0,0,7.0,7.0,8.0,0,4.0,0,445.0,19.0,98.0,5.0,4.0,13.0,0,5.0,13.0,0,13.0,0,0,0,0,0,
Pennsylvania,4.0,0,24.0,14.0,8.0,9.0,4.0,6.0,0,7.0,4.0,1220.0,0,72.0,116.0,0,929.0,12.0,0,1565.0,0,9.0,0,0,708.0,852.0,54.0,0,17.0,6.0,22.0,6.0,4.0,3.0,61.0,0,1398.0,0,379.0,0,0,6.0,5.0,63.0,1002.0,88.0,11.0,0,118.0,0,6.0,0,0,8.0,0,0,27.0,12.0,0,0,19.0,0,9.0,158.0,40.0,119.0,76.0,134.0,0,58.0,18.0,27.0,17.0,0,20.0,4.0,0,26.0,160.0,14.0,0,105.0,11.0,0,14.0,16.0,93.0,4.0,0,0,201.0,0,5.0,0,10.0,39.0,53.0,5.0,0,0,0,0,7408.0,0,0,0,3.0,17.0,333.0,825.0,41.0,50.0,176.0,0,127.0,0,0,0,0,0,55.0,13.0,37.0,638.0,265.0,289.0,0,60.0,228.0,188.0,868.0,0,21.0,905.0,29.0,10.0,42.0,0,0,12.0,0,0,0,0,0,0,8.0,18.0,8.0,0,8.0,14.0,10.0,0,12.0,0,5182.0,0,49.0,0,9.0,16.0,0,17.0,91.0,45.0,0,27.0,0,1259.0,1286.0,0,0,8.0,0,558.0,15.0,21.0,396.0,40.0,992.0,310.0,84.0,3.0,0,0,0,21.0,0,21.0,976.0,25.0,0,4.0,0,15.0,150.0,44.0,43.0,796.0,757.0,514.0,0,6.0,0,44.0,50.0,0,25.0,20.0,4060.0,113.0,55.0,0,49.0,23.0,398.0,150.0,492.0,0,0,6.0,39.0,6.0,202.0,244.0,0,0,21.0,0,0,0,0,0,15.0,80.0,0,264.0,38.0,50.0,23.0,63.0,5.0,75.0,135.0,27.0,0,14.0,0,312.0,0,0,0,0,8.0,0,6.0,0,0,0,0,7.0,84.0,0,8.0,23.0,0,0,761.0,5.0,32.0,9.0,7.0,0,0,0,13.0,0,0,0,19.0,0,
Rhode Island,0,3.0,6.0,0,0,0,0,0,0,7.0,4.0,0,0,0,3.0,0,3.0,0,0,0,0,0,58.0,0,13.0,52.0,12.0,0,0,0,0,0,27.0,0,0,0,9.0,0,46.0,0,0,0,0,0,33.0,0,147.0,0,12.0,0,0,0,0,8.0,4.0,0,7.0,0,0,0,10.0,0,0,0,0,5.0,10.0,0,0,23.0,73.0,4.0,0,62.0,0,0,0,0,19.0,5.0,0,2.0,0,0,0,21.0,57.0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,153.0,308.0,4.0,0,0,0,24.0,0,0,3.0,0,0,3.0,86.0,0,25.0,0,305.0,5.0,264.0,0,5.0,8.0,0,0,5.0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,5.0,0,3.0,0,0,0,0,0,0,15.0,0,0,0,0,11.0,22.0,0,48.0,0,0,8.0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,5.0,72.0,19.0,0,0,6.0,0,0,0,0,0,0,0,0,5.0,0,4.0,68.0,0,18.0,0,39.0,0,25.0,0,0,0,21.0,11.0,19.0,35.0,36.0,0,0,42.0,0,0,0,0,15.0,84.0,0,14.0,57.0,4.0,0,0,0,0,13.0,0,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,0,93.0,0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,
South Carolina,0,3.0,0,0,20.0,18.0,12.0,0,14.0,0,0,0,5.0,0,0,0,6.0,484.0,0,6.0,0,23.0,0,0,788.0,23.0,8.0,0,3.0,2414.0,5.0,0,0,0,236.0,0,0,0,50.0,2.0,0,0,73.0,6.0,621.0,0,4.0,63.0,212.0,5.0,0,0,0,0,0,0,20.0,24.0,0,0,0,4.0,0,0,0,9.0,5.0,6.0,4.0,4.0,0,4.0,33.0,0,10.0,0,0,77.0,64.0,5.0,0,1027.0,5.0,0,2.0,0,0,25.0,43.0,0,2.0,0,0,0,0,0,199.0,5.0,4.0,0,0,0,0,7.0,0,0,0,0,14.0,47.0,4.0,0,11.0,0,0,39.0,0,80.0,0,0,0,7.0,22.0,172.0,95.0,27.0,16.0,0,0,5.0,0,0,8.0,0,0,0,5.0,0,0,6.0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,4.0,0,0,0,4.0,75.0,15.0,3.0,362.0,4.0,0,9.0,0,0,20.0,0,0,44.0,0,16.0,0,37.0,3.0,4.0,0,17.0,0,0,0,0,3.0,7.0,0,0,0,0,0,12.0,0,0,6.0,6.0,2362.0,0,6.0,0,0,12.0,6.0,0,1503.0,39.0,1467.0,5.0,0,74.0,0,0,0,0,11727.0,0,4670.0,0,0,822.0,0,0,4.0,4970.0,0,0,0,0,0,0,0,0,0,0,0,9.0,19.0,0,0,11.0,0,0,30.0,27.0,1184.0,289.0,654.0,39.0,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,663.0,4.0,0,0,3.0,31.0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,
South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,55.0,0,0,0,0,6.0,33.0,7.0,0,0,0,0,18.0,4.0,708.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0,6.0,5.0,17.0,0,27.0,0,0,0,0,4.0,0,0,0,8.0,0,8.0,72.0,0,0,0,0,2999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,0,123.0,44.0,11.0,0,0,0,0,0,14.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,4.0,0,0,0,0,3.0,0,0,0,0,0,0,0,268.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,12.0,0,0,0,0,0,0,0,0,0,0,23.0,0,0,0,0,0,0,5.0,57.0,4.0,6.0,97.0,5.0,75.0,10.0,0,0,0,0,6.0,0,0,52.0,0,0,0,12.0,0,0,43.0,0,0,0,0,0,0,0,3.0,5.0,0,0,103.0,29.0,0,0,0,0,0,0,0,0,0,
Tennessee,38.0,0,0,0,31.0,211.0,50.0,6.0,7.0,0,0,5.0,48.0,0,0,35.0,6.0,4.0,0,0,0,9.0,0,3.0,815.0,64.0,0,80.0,7.0,6.0,11.0,0,0,0,103.0,0,0,0,50.0,16.0,236.0,18.0,5.0,6.0,752.0,0,0,0,1023.0,9.0,0,4.0,4.0,8.0,0,9074.0,0,0,0,0,14.0,4.0,0,14.0,9.0,23.0,14.0,0,0,8.0,0,111.0,0,0,203.0,75.0,93.0,15.0,1952.0,5.0,0,0,5.0,0,2.0,10.0,0,145.0,147.0,0,0,0,0,4.0,0,4167.0,40.0,5.0,126.0,6.0,0,0,0,130.0,0,0,3.0,8.0,19.0,126.0,8.0,0,15.0,8.0,0,10.0,44.0,21.0,12.0,0,0,0,7.0,540.0,265.0,48.0,747.0,0,0,0,4.0,0,29.0,0,0,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,8.0,0,0,0,0,0,0,0,18.0,0,17.0,5.0,158.0,3.0,91.0,0,7.0,4.0,0,0,15.0,4.0,0,1196.0,0,38.0,0,0,10.0,0,0,17.0,0,3.0,0,0,3.0,0,0,4.0,0,7.0,7.0,170.0,5.0,10.0,0,19.0,29.0,0,0,1.0,0,0,1502.0,4.0,73.0,0,0,0,0,55.0,13.0,0,0,0,268.0,10.0,30.0,0,0,0,0,0,15.0,179.0,0,7.0,7.0,0,0,0,0,0,5.0,0,0,24.0,19.0,13.0,11.0,29.0,0,0,69.0,81.0,13.0,9.0,453.0,58.0,5.0,0,3.0,0,0,5.0,6.0,0,0,0,0,7.0,0,23.0,4.0,0,0,6.0,57.0,0,107.0,9.0,0,0,1693.0,0,13.0,10.0,0,0,0,0,
Texas,3161.0,34.0,6.0,0,43.0,54.0,19.0,18.0,28.0,7.0,4.0,0,70.0,0,3.0,0,9.0,0,4.0,0,5.0,5.0,8.0,3.0,2844.0,220.0,79.0,0,7.0,18.0,81.0,8577.0,0,3.0,42.0,0,0,0,612.0,33.0,94.0,96.0,15.0,69.0,2877.0,7.0,7.0,0,923.0,9.0,12.0,14.0,4.0,16.0,1094.0,17.0,20.0,0,0,53.0,43.0,153.0,34.0,23.0,35.0,18.0,76.0,36.0,4.0,23.0,0,11432.0,0,0,163.0,4.0,139.0,15.0,614.0,28.0,6.0,0,82.0,10.0,0,26.0,16.0,8.0,25.0,87.0,2.0,8.0,10.0,28.0,10.0,0,35.0,61.0,50.0,0,4.0,0,0,7.0,0,0,0,101.0,157.0,452.0,53.0,8.0,15.0,12.0,61.0,0,0,7.0,0,56.0,3.0,13.0,148.0,2381.0,1805.0,188.0,38.0,37.0,0,64.0,66.0,21.0,33.0,0,0,48.0,42.0,39.0,0,137.0,12.0,9.0,0,9.0,0,0,33.0,0,24.0,38.0,0,14.0,10.0,10.0,12.0,0,4.0,0,13.0,0,152.0,54.0,15.0,3.0,483.0,8.0,7.0,72.0,0,0,286.0,4.0,4.0,8.0,0,157.0,4.0,11.0,48.0,4.0,0,17.0,10.0,136.0,41.0,200.0,18.0,7.0,20.0,4.0,0,4.0,0,21.0,5.0,60.0,6.0,183.0,10.0,27.0,0,0,0,6.0,19.0,4.0,55.0,0,5.0,54.0,0,219.0,21.0,9.0,13.0,11.0,183.0,10.0,20.0,24.0,0,6.0,13.0,0,30.0,129.0,0,0,7.0,0,11.0,0,0,0,0,24.0,0,113.0,509.0,96.0,536.0,485.0,32.0,0,141.0,377.0,0,14.0,1460.0,344.0,15.0,0,3.0,10.0,8.0,14.0,12.0,6.0,26.0,98.0,1599.0,35.0,36.0,11.0,25.0,9.0,0,71.0,534.0,10.0,24.0,107.0,0,27.0,0,0,13.0,0,0,0,19.0,0,
Utah,8.0,14.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.0,12.0,0,0,0,0,0,0,0,0,0,4.0,0,0,110.0,0,0,0,0,0,142.0,0,7.0,0,6.0,0,0,0,0,0,4.0,0,0,0,0,8.0,5.0,0,0,0,4.0,5.0,5.0,0,0,0,0,9.0,0,0,0,0,46.0,0,0,5.0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,84.0,9.0,9.0,0,0,0,4.0,12.0,0,11.0,0,0,4.0,0,0,593.0,5350.0,10323.0,16.0,0,0,0,5.0,0,0,0,0,0,10.0,9.0,6.0,0,75.0,0,0,0,27.0,26.0,12.0,25.0,9.0,8.0,25.0,0,14.0,10.0,10.0,0,0,4.0,0,4.0,0,0,0,0,0,0,0,0,4.0,0,0,5.0,16.0,0,0,0,11.0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,6.0,32.0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,4.0,0,0,13.0,0,0,0,0,0,0,0,4.0,10.0,0,0,0,0,8.0,0,0,0,0,0,0,0,113.0,25.0,11.0,46.0,9.0,0,0,215.0,0,0,201.0,19.0,0,0,0,0,0,0,12.0,6.0,0,0,0,0,0,0,4.0,0,0,0,5.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,
Vermont,4.0,3.0,0,0,0,0,0,6.0,0,0,0,0,0,0,10.0,0,3.0,0,0,6.0,0,0,4.0,0,13.0,52.0,12.0,0,0,6.0,0,0,8.0,0,6.0,0,13.0,0,18.0,0,0,0,0,13.0,54.0,0,7.0,0,6.0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,41.0,38.0,12.0,0,19.0,45.0,0,0,33.0,0,0,0,5.0,0,0,0,0,0,0,0,16.0,67.0,12.0,0,0,2.0,0,0,0,0,0,0,5.0,4.0,0,0,0,0,0,0,0,0,17.0,56.0,75.0,15.0,0,4.0,0,36.0,0,0,0,0,0,0,7.0,0,49.0,13.0,21.0,0,28.0,0,9.0,4.0,0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,9.0,0,0,0,0,7.0,181.0,4.0,0,22.0,0,0,10.0,0,0,0,0,5.0,1071.0,0,7.0,11.0,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668.0,0,0,0,0,0,0,0,0,0,9.0,0,0,5.0,0,0,47.0,0,250.0,0,33.0,0,40.0,0,0,0,56.0,108.0,22.0,30.0,4.0,0,7.0,6.0,0,0,0,0,15.0,24.0,0,5.0,0,21.0,6.0,17.0,0,0,23.0,0,0,0,0,13.0,0,0,0,0,0,0,6.0,0,0,0,0,0,16.0,0,0,0,0,12.0,78.0,0,4.0,0,0,0,0,0,0,0,0,0,10.0,0,
Virginia,27.0,0,18.0,7.0,8.0,9.0,8.0,0,28.0,0,4.0,14.0,5.0,43.0,3.0,24.0,12.0,0,4.0,0,0,9.0,12.0,3.0,2591.0,371.0,58.0,0,0,24.0,16.0,6.0,0,3.0,242.0,0,22.0,10.0,146.0,3.0,0,0,10.0,25.0,621.0,15.0,4.0,21.0,317.0,19.0,0,0,0,0,0,0,54.0,501.0,344.0,0,5.0,4.0,9.0,0,13.0,23.0,38.0,67.0,55.0,39.0,0,75.0,0,14.0,20.0,9.0,46.0,56.0,134.0,9.0,0,22.0,22.0,0,31.0,10.0,10.0,79.0,6.0,5.0,27.0,0,0,0,5.0,0,53.0,14.0,4.0,6.0,0,0,12.0,0,680.0,102.0,0,17.0,93.0,247.0,34.0,50.0,54.0,4.0,24.0,0,0,21.0,0,0,1499.0,7.0,67.0,712.0,745.0,198.0,33.0,0,5.0,46.0,74.0,0,25.0,10.0,0,29.0,23.0,6.0,0,31.0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,37.0,0,31.0,0,9.0,161.0,0,0,0,15.0,0,9.0,0,0,240.0,4.0,4.0,76.0,0,81.0,4.0,37.0,265.0,0,0,92.0,5.0,0,0,0,0,14.0,3.0,21.0,0,4.0,0,12.0,0,5.0,30.0,6.0,53.0,37.0,6.0,1.0,8.0,589.0,0,4708.0,96.0,0,15.0,20.0,32.0,90.0,4.0,0,9.0,0,744.0,20.0,348.0,0,0,11.0,52.0,0,56.0,412.0,0,0,21.0,0,0,0,0,6.0,15.0,52.0,0,4033.0,38.0,21.0,11.0,46.0,14.0,0,72.0,54.0,0,14.0,755.0,227.0,10.0,295.0,3.0,0,0,5.0,0,0,26.0,0,7.0,7.0,36.0,11.0,12.0,33.0,0,3.0,414.0,0,36.0,13.0,0,0,0,0,26.0,0,0,0,10.0,0,
Washington,11.0,17.0,6.0,4.0,8.0,0,8.0,18.0,0,0,4.0,0,16.0,0,0,0,3.0,0,0,0,0,0,0,0,628.0,104.0,21.0,0,0,0,43.0,6.0,0,3.0,0,0,0,0,626.0,0,0,6.0,0,6.0,316.0,0,0,0,12.0,5.0,6.0,0,0,0,0,0,13.0,0,0,0,260.0,7.0,0,5.0,4.0,37.0,19.0,24.0,0,31.0,0,71.0,0,0,10.0,0,0,5.0,32.0,14.0,0,2.0,27.0,0,2.0,31.0,21.0,4.0,3.0,0,0,8.0,5.0,0,10.0,0,13.0,179.0,0,6.0,0,0,0,0,0,0,3.0,1550.0,97.0,126.0,30.0,0,8.0,12.0,24.0,0,0,0,0,4.0,0,0,237.0,4614.0,1912.0,102.0,5.0,9.0,0,46.0,16.0,0,4.0,0,0,57.0,33.0,99.0,64.0,510.0,24.0,0,0,91.0,0,24.0,0,18.0,0,25.0,8.0,7.0,63.0,10.0,0,0,8.0,0,76.0,0,4.0,11.0,8.0,3.0,181.0,0,0,72.0,0,0,138.0,279.0,0,4.0,6.0,49.0,0,0,3.0,0,0,17.0,0,0,0,11.0,6.0,0,0,13.0,0,0,11641.0,8.0,0,70.0,18.0,328.0,0,0,6.0,0,0,0,0,0,5.0,851.0,20.0,138.0,0,31.0,13.0,0,4.0,11.0,20.0,10.0,5.0,0,0,0,39.0,0,52.0,0,0,0,0,0,8.0,0,0,0,5.0,16.0,6.0,24.0,113.0,88.0,102.0,120.0,23.0,0,16.0,162.0,0,5.0,302.0,136.0,0,0,28.0,0,0,0,42.0,331.0,0,6.0,0,0,8.0,0,4.0,0,252.0,15.0,186.0,0,28.0,26.0,14.0,0,0,0,0,0,0,0,0,0,
West Virginia,0,0,0,0,4.0,0,0,0,0,0,0,0,0,692.0,3.0,35.0,3.0,2.0,0,0,0,0,0,0,668.0,12.0,0,0,0,0,16.0,0,0,3.0,6.0,0,0,0,9.0,0,0,0,0,0,272.0,7.0,0,21.0,12.0,5.0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,5.0,4.0,0,0,0,0,0,0,4.0,17.0,0,0,0,0,10.0,19.0,0,0,0,0,0,0,0,0,46.0,0,0,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,1268.0,0,8.0,5.0,14.0,0,0,4.0,0,0,0,0,0,0,0,21.0,0,0,74.0,57.0,16.0,11.0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,0,0,0,11.0,8.0,0,91.0,0,0,4.0,0,14.0,5.0,0,0,0,0,27.0,4.0,11.0,0,0,0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,20.0,70.0,0,0,0,0,0,4.0,5.0,0,3.0,0,0,0,0,0,0,0,0,0,14.0,19.0,0,6.0,0,0,0,3.0,0,0,5.0,0,0,0,1422.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,21.0,5.0,0,0,0,0,13.0,0,0,0,0,0,0,0,
Wisconsin,11.0,3.0,0,0,0,13.0,31.0,6.0,0,0,0,0,11.0,0,0,0,0,0,4.0,0,1242.0,5.0,0,0,307.0,46.0,8.0,0,14.0,0,54.0,6.0,0,0,12.0,14.0,0,10.0,324.0,2.0,6.0,6.0,0,13.0,599.0,7.0,0,0,41.0,5.0,132.0,64.0,18.0,47.0,0,6.0,20.0,0,0,0,29.0,0,9.0,9.0,57.0,5.0,5.0,6.0,0,4.0,0,22.0,0,0,20.0,4.0,0,10.0,77.0,293.0,129.0,0,22.0,5.0,0,0,5.0,12.0,3.0,0,0,75.0,5.0,0,264.0,0,40.0,0,0,0,0,0,0,0,0,0,0,34.0,74.0,75.0,23.0,0,15.0,103.0,6.0,0,0,0,0,4.0,0,7.0,7.0,515.0,107.0,64.0,5.0,0,0,5.0,4.0,7.0,50.0,0,0,10.0,14.0,0,0,12.0,0,0,0,9.0,0,0,0,0,8.0,0,0,7.0,0,0,0,0,4.0,8.0,72.0,0,4.0,5.0,0,0,0,4.0,1336.0,81.0,0,0,20.0,0,2184.0,0,863.0,49.0,0,0,21.0,0,0,80.0,0,0,0,0,6.0,0,0,17.0,0,21.0,0,0,5.0,65.0,6.0,6.0,0,9.0,0,0,15.0,0,0,0,14.0,0,0,5.0,0,27.0,9.0,71.0,4.0,0,20.0,10.0,15.0,80.0,0,0,4.0,0,7.0,5.0,0,0,0,0,68.0,0,0,6.0,0,4.0,6.0,0,38.0,17.0,56.0,148.0,9.0,0,282.0,40.0,0,0,101.0,19.0,0,0,22.0,0,8.0,106.0,18.0,0,423.0,49.0,0,2576.0,0,6.0,0,0,0,56.0,83.0,30.0,12.0,116.0,101.0,32.0,0,0,0,0,0,0,0,0,
Wyoming,0,3.0,0,0,4.0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,12.0,0,0,7.0,0,0,0,0,0,0,0,0,0,23.0,0,0,0,0,0,54.0,0,0,0,12.0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,0,0,8.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,334.0,0,0,0,0,0,0,0,25.0,0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,7.0,245.0,208.0,5.0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,24.0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,15.0,0,208.0,0,0,13.0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,4.0,0,0,0,7.0,0,0,0,0,0,9.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,75.0,8.0,11.0,91.0,5.0,0,3.0,0,0,0,101.0,6.0,0,0,0,0,0,0,0,0,0,12.0,0,0,4.0,0,0,0,5.0,3.0,16.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,
