 ,Lincoln Memorial University,Lincoln University California,Lincoln University Missouri,Lincoln University of Pennsylvania,Lindenwood University,Lindsey Wilson College,Linfield College - McMinnville Campus,Lipscomb University,Livingstone College,Lock Haven University,LIU Brooklyn,LIU Post,Longwood University,Loras College,Louisiana College,Louisiana State University - Alexandria,Louisiana State University and Agricultural & Mechanical College,Louisiana State University - Shreveport,Louisiana Tech University,Lourdes University,Loyola Marymount University,Loyola University Maryland,Loyola University Chicago,Loyola University New Orleans,Lubbock Christian University,Luther College,Lycoming College,University of Lynchburg,Lyndon State College,Lynn University,Lyon College,Macalester College,Madonna University,Maharishi University of Management,Maine Maritime Academy,Malone University,Manchester University,Manhattan College,Manhattanville College,Mansfield University of Pennsylvania,Maranatha Baptist University,Marian University Indiana,Marian University Wisconsin,Marietta College,Marist College,Marquette University,Mars Hill University,Marshall University,Martin Luther College,Martin Methodist College,Martin University,Mary Baldwin University,Marymount Manhattan College,Marymount University,Maryville College,Maryville University of Saint Louis,Marywood University,Massachusetts College of Liberal Arts,Massachusetts Institute of Technology,Massachusetts Maritime Academy,Mayville State University,McDaniel College,McKendree University,McMurry University,McNeese State University,McPherson College,Medaille College,Menlo College,Mercer University,Mercy College,Mercyhurst University,Meredith College,Merrimack College,Colorado Mesa University,Messiah College,Methodist University,Metropolitan College of New York,Metropolitan State University of Denver,Metropolitan State University,Miami University - Oxford,Michigan State University,Michigan Technological University,Mid - America Christian University,Mid - Atlantic Christian University,MidAmerica Nazarene University,Middle Tennessee State University,Middlebury College,Midland University,Midway University,Midwestern State University,Miles College,Millersville University of Pennsylvania,Millikin University,Mills College,Millsaps College,Milwaukee School of Engineering,Minnesota State University - Mankato,Minnesota State University - Moorhead,Minot State University,Misericordia University,Mississippi College,Mississippi State University,Mississippi University for Women,Mississippi Valley State University,Missouri Baptist University,Missouri Southern State University,Missouri State University - Springfield,Missouri Valley College,Missouri Western State University,Mitchell College,Molloy College,Monmouth College,Monmouth University,Montana State University,Montana State University - Billings,Montana State University - Northern,Montana Tech of the University of Montana,Montclair State University,Montreat College,Moravian College,Morehead State University,Morehouse College,Morgan State University,Morningside College,Morris College,Mount Aloysius College,Mount Holyoke College,Mount Marty College,Mount Mary University,Mount Mercy University,University of Mount Olive,Mount Saint Mary College,Mount Saint Mary's University,Mount St Mary's University,Mount Vernon Nazarene University,Muhlenberg College,Murray State University,Muskingum University,Naropa University,National Louis University,National University,Nazareth College,Nebraska Wesleyan University,Neumann University,Nevada State College,New College of Florida,New England College,New Jersey City University,New Jersey Institute of Technology,New Mexico Highlands University,New Mexico Institute of Mining and Technology,New Mexico State University - Main Campus,New York Institute of Technology,New York University,Newberry College,Newman University,Niagara University,Nicholls State University,Nichols College,Norfolk State University,North Carolina A & T State University,North Carolina Central University,North Carolina State University,North Carolina Wesleyan College,North Central College,North Central University,North Dakota State University - Main Campus,North Greenville University,North Park University,Northcentral University,Northeastern Illinois University,Northeastern State University,Northeastern University,Northern Arizona University,Northern Illinois University,Northern Kentucky University,Northern Michigan University,Northern State University,Northland College,Northwest Christian University,Northwest Missouri State University,Northwest Nazarene University,Northwest University,Northwestern College - 2,University of Northwestern - St Paul,Northwestern Oklahoma State University,Northwestern State University of Louisiana,Northwestern University,Norwich University,Notre Dame College,Notre Dame de Namur University,Nova Southeastern University,Nyack College,Oakland City University,Oakland University,Oakwood University,Oberlin College,Occidental College,Oglethorpe University,Ohio Christian University,Ohio Dominican University,Ohio Northern University,Ohio State University - Lima Campus,Ohio State University - Main Campus,Ohio State University - Newark Campus,Ohio University - Main Campus,Ohio Valley University,Ohio Wesleyan University,Oklahoma Baptist University,Oklahoma Christian University,Oklahoma City University,Oklahoma Panhandle State University,Oklahoma State University - Main Campus,Oklahoma Wesleyan University,Old Dominion University,Olivet College,Olivet Nazarene University,Oral Roberts University,Oregon Institute of Technology,Oregon State University,Ottawa University - Online,Ottawa University - Ottawa,Otterbein University,Ouachita Baptist University,University of Holy Cross,Our Lady of the Lake University,Pace University - New York,Pacific Lutheran University,Pacific Union College,Pacific University,Paine College,Palm Beach Atlantic University,Park University,Paul Quinn College,Paul Smiths College of Arts and Science,William Peace University,Peirce College,Pennsylvania State University - Brandywine,Pennsylvania State University - University Park,Pennsylvania State University - Abington,Pennsylvania State University - Altoona,Pennsylvania State University - Beaver,Pennsylvania State University - Berks,Pennsylvania State University - Erie - Behrend College,Pennsylvania State University - Greater Allegheny,Pennsylvania State University - Harrisburg,Pennsylvania State University - Lehigh Valley,Pennsylvania State University - New Kensington,Pennsylvania State University - Schuylkill,Pennsylvania State University - Shenango,Pennsylvania State University - Wilkes - Barre,Pennsylvania State University - Worthington Scranton,Pennsylvania State University - York,Pepperdine University,Peru State College,Pfeiffer University,Cairn University,Thomas Jefferson University,Philander Smith College,Piedmont College,University of Pikeville,Pine Manor College,Pittsburg State University,Pitzer College,Platt College - Aurora,Plymouth State University,Point Loma Nazarene University,Point Park University,Pomona College,Portland State University,Post University,University of the Potomac - VA Campus,Prairie View A & M University,Pratt Institute - Main,Presbyterian College,Prescott College,Presentation College,Princeton University,Principia College,Providence Christian College,Providence College,Purdue University - Main Campus,Queens University of Charlotte,Quincy University,Quinnipiac University,Radford University,Ramapo College of New Jersey,Randolph College,Randolph - Macon College,Reed College,Regent University,Regis University,Reinhardt University,
Oklahoma,0,0,0,0,30.0,0,0,14.0,0,0,0,0,0,0,0,0,19.0,0,0,0,0,0,6.0,11.0,13.0,0,0,4.0,0,0,17.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,9.0,0,0,25.0,0,0,0,0,4.0,0,69.0,0,0,23.0,0,3.0,0,0,9.0,0,0,0,0,0,0,6.0,0,941.0,0,41.0,10.0,15.0,0,0,81.0,0,0,0,0,0,0,11.0,0,7.0,0,0,0,0,26.0,47.0,130.0,123.0,4.0,13.0,0,0,0,5.0,11.0,7.0,0,0,0,0,0,8.0,4.0,0,0,0,0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,0,0,0,0,9.0,5.0,0,50.0,0,206.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6501.0,0,0,0,0,0,8.0,0,8.0,4.0,0,0,3.0,0,1469.0,8.0,18.0,0,0,0,0,0,4.0,0,8.0,8.0,4.0,0,0,0,0,0,37.0,2.0,0,0,6.0,1237.0,790.0,848.0,521.0,14703.0,528.0,0,0,5.0,1061.0,0,7.0,0,13.0,0,35.0,0,0,5.0,0,0,0,0,7.0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,8.0,0,0,0,0,0,0,0,341.0,0,0,0,5.0,0,0,0,29.0,0,64.0,12.0,0,0,0,23.0,8.0,0,0,17.0,0,0,5.0,0,0,0,0,4.0,35.0,17.0,0,
Oregon,0,0,0,0,8.0,0,855.0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,116.0,0,11.0,18.0,0,3.0,0,4.0,0,0,0,91.0,0,8.0,0,0,3.0,0,0,0,0,0,0,0,0,36.0,5.0,0,5.0,0,0,0,4.0,0,0,0,0,0,25.0,0,9.0,0,0,0,0,0,0,6.0,15.0,0,3.0,5.0,0,28.0,0,0,0,8.0,0,10.0,17.0,0,0,0,0,5.0,5.0,0,0,0,0,0,0,35.0,0,0,0,0,21.0,0,0,0,0,0,24.0,0,0,4.0,0,0,0,0,0,307.0,7.0,18.0,11.0,8.0,0,0,0,0,5.0,4.0,0,0,28.0,0,0,0,9.0,0,0,4.0,0,0,6.0,0,0,0,0,0,0,4.0,0,0,0,0,27.0,0,9.0,15.0,0,194.0,0,0,0,0,4.0,0,0,0,5.0,0,0,0,5.0,0,0,0,0,0,17.0,216.0,0,0,0,8.0,5.0,436.0,0,211.0,119.0,3.0,0,5.0,0,71.0,5.0,0,0,0,13.0,0,0,0,39.0,118.0,0,10.0,0,0,0,37.0,0,0,0,6.0,5.0,28.0,0,0,6.0,12.0,0,0,5.0,51.0,4804.0,19636.0,0,0,0,0,0,0,0,287.0,37.0,771.0,2.0,7.0,0,0,2.0,0,0,0,12.0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,105.0,0,0,0,0,0,0,0,3.0,6.0,45.0,0,0,74.0,6.0,64.0,16716.0,44.0,0,0,37.0,0,16.0,0,33.0,16.0,0,0,34.0,0,0,0,0,0,5.0,0,100.0,0,50.0,0,
Pennsylvania,0,0,0,757.0,15.0,0,0,32.0,17.0,3172.0,60.0,46.0,4.0,0,0,0,66.0,0,0,7.0,39.0,406.0,50.0,32.0,0,7.0,734.0,72.0,13.0,47.0,0,48.0,0,0,4.0,83.0,0,23.0,27.0,1527.0,41.0,14.0,0,100.0,163.0,49.0,0,171.0,0,0,0,46.0,156.0,76.0,0,0,1299.0,0,138.0,24.0,0,16.0,13.0,0,0,9.0,4.0,0,0,55.0,1408.0,10.0,45.0,5.0,1559.0,57.0,0,8.0,0,342.0,105.0,11.0,54.0,8.0,12.0,25.0,88.0,0,0,0,6.0,6341.0,0,0,0,11.0,0,0,0,1559.0,0,21.0,0,5.0,0,7.0,0,4.0,0,0,0,3.0,181.0,34.0,0,3.0,5.0,77.0,7.0,1198.0,33.0,43.0,219.0,0,14.0,1581.0,56.0,0,0,0,9.0,9.0,0,324.0,56.0,462.0,6.0,33.0,0,0,12.0,5.0,0,1382.0,0,14.0,14.0,0,18.0,6.0,9.0,5.0,30.0,1158.0,4.0,0,41.0,0,0,91.0,46.0,26.0,171.0,10.0,0,30.0,5.0,10.0,11.0,3.0,0,0,533.0,27.0,0,0,17.0,8.0,10.0,0,4.0,6.0,0,0,0,5.0,0,212.0,103.0,5.0,0,71.0,36.0,0,0,32.0,116.0,22.0,0,51.0,0,70.0,0,793.0,5.0,807.0,46.0,56.0,5.0,5.0,13.0,4.0,24.0,0,170.0,0,14.0,43.0,0,15.0,0,0,49.0,0,0,0,207.0,4.0,0,0,2.0,62.0,0,0,38.0,6.0,1280.0,1344.0,26281.0,3578.0,2829.0,572.0,2450.0,3838.0,445.0,3069.0,864.0,582.0,552.0,430.0,432.0,1015.0,855.0,56.0,0,13.0,440.0,1233.0,0,0,0,0,0,12.0,0,8.0,0,2134.0,23.0,15.0,239.0,0,23.0,196.0,3.0,0,0,291.0,0,0,49.0,366.0,25.0,0,122.0,41.0,6.0,14.0,39.0,25.0,211.0,0,0,
Rhode Island,0,0,0,5.0,0,0,0,0,0,0,17.0,0,0,0,0,0,5.0,0,0,0,5.0,31.0,11.0,7.0,0,0,4.0,0,19.0,31.0,0,5.0,0,0,0,0,0,45.0,23.0,0,0,0,0,0,26.0,18.0,0,5.0,0,0,0,0,9.0,13.0,0,0,0,4.0,5.0,18.0,0,0,0,0,0,0,0,0,0,0,3.0,0,75.0,0,4.0,4.0,0,0,0,15.0,0,5.0,0,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,14.0,0,0,0,0,0,0,0,49.0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,9.0,43.0,0,0,0,0,0,13.0,88.0,0,0,0,0,60.0,0,0,0,21.0,0,0,0,0,0,6.0,0,0,6.0,312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,56.0,0,0,12.0,18.0,0,0,4.0,8.0,0,0,0,0,0,0,7.0,0,0,0,6.0,0,0,0,0,6.0,0,8.0,0,0,9.0,0,0,0,0,0,0,0,0,45.0,0,0,0,2.0,7.0,0,0,0,0,0,0,49.0,0,0,0,0,4.0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,42.0,0,4.0,0,113.0,0,0,9.0,0,7.0,0,0,31.0,3.0,10.0,0,5.0,0,0,420.0,29.0,0,0,167.0,9.0,0,5.0,0,4.0,35.0,0,0,
South Carolina,0,0,4.0,16.0,15.0,4.0,0,18.0,64.0,0,4.0,0,0,0,0,0,33.0,0,0,0,0,0,6.0,18.0,0,0,4.0,0,0,31.0,0,5.0,0,0,4.0,4.0,0,0,5.0,0,5.0,0,0,0,0,0,89.0,15.0,5.0,0,0,8.0,22.0,13.0,0,0,0,0,20.0,0,0,0,0,0,5.0,0,4.0,0,77.0,0,0,15.0,0,5.0,0,57.0,0,0,0,5.0,17.0,0,5.0,0,0,36.0,0,0,2.0,0,0,0,0,0,4.0,0,0,0,0,0,20.0,21.0,0,0,0,0,0,4.0,0,0,0,0,0,11.0,0,0,0,8.0,21.0,0,25.0,30.0,11.0,0,605.0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,23.0,0,4.0,0,0,0,0,0,0,0,0,0,0,144.0,963.0,0,0,0,0,15.0,152.0,68.0,93.0,42.0,0,0,0,1852.0,0,0,0,0,17.0,7.0,0,0,0,0,0,0,4.0,0,0,0,15.0,0,8.0,26.0,14.0,0,0,24.0,0,0,0,12.0,23.0,0,22.0,0,0,0,0,67.0,0,6.0,0,0,0,0,9.0,0,6.0,0,8.0,0,0,43.0,0,7.0,0,0,0,0,0,5.0,5.0,0,0,0,30.0,7.0,0,0,0,6.0,0,0,12.0,0,0,0,0,4.0,0,9.0,0,0,0,0,0,0,3.0,0,0,42.0,0,0,0,0,32.0,0,0,0,0,0,5.0,25.0,9.0,0,94.0,0,9.0,6.0,677.0,5.0,0,38.0,0,0,0,11.0,71.0,4.0,0,0,0,14.0,4.0,0,35.0,0,0,
South Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,4.0,0,28.0,4.0,0,0,0,0,14.0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,13.0,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,29.0,0,0,0,0,0,0,0,5.0,402.0,214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,22.0,0,0,0,0,0,0,0,0,66.0,0,0,6.0,563.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,259.0,0,0,0,0,0,0,7.0,5.0,5.0,0,2105.0,0,0,4.0,0,0,78.0,60.0,14.0,0,4.0,0,0,0,6.0,0,0,7.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,17.0,12.0,49.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,8.0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,9.0,0,0,0,0,0,0,0,403.0,5.0,0,0,0,11.0,0,0,0,0,0,0,0,0,18.0,8.0,0,
Tennessee,1404.0,0,68.0,0,53.0,77.0,0,1970.0,0,0,0,0,0,0,3.0,0,213.0,8.0,14.0,0,5.0,0,28.0,46.0,0,0,0,0,0,24.0,0,34.0,0,0,4.0,4.0,0,0,0,0,9.0,0,0,3.0,5.0,0,47.0,15.0,0,886.0,0,8.0,22.0,0,854.0,35.0,0,0,44.0,0,0,0,0,0,0,0,0,0,85.0,0,0,5.0,0,5.0,0,0,0,0,0,108.0,12.0,0,27.0,0,12.0,18558.0,31.0,0,7.0,7.0,58.0,0,4.0,0,55.0,5.0,5.0,0,0,0,152.0,2318.0,134.0,126.0,0,7.0,23.0,18.0,0,0,0,3.0,0,17.0,0,0,0,0,29.0,0,49.0,78.0,5.0,0,2.0,0,0,0,0,0,9.0,0,0,0,0,4.0,845.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,169.0,0,0,0,0,0,0,20.0,0,52.0,0,5.0,4.0,0,10.0,6.0,0,0,0,28.0,14.0,5.0,11.0,9.0,0,0,0,0,0,0,0,7.0,0,0,53.0,23.0,0,0,12.0,0,4.0,0,56.0,31.0,0,78.0,31.0,0,4.0,0,96.0,0,18.0,0,12.0,5.0,33.0,13.0,0,24.0,0,23.0,0,27.0,26.0,0,7.0,0,0,4.0,21.0,0,0,5.0,0,4.0,0,0,21.0,102.0,19.0,2.0,0,0,0,19.0,0,2.0,0,0,0,0,18.0,0,0,0,0,0,0,0,49.0,8.0,0,0,0,78.0,4.0,16.0,3.0,0,4.0,0,0,0,19.0,9.0,0,145.0,0,5.0,31.0,7.0,5.0,0,52.0,0,0,4.0,114.0,10.0,0,0,32.0,0,10.0,4.0,4.0,18.0,17.0,0,
Texas,11.0,0,17.0,0,166.0,0,6.0,81.0,0,0,26.0,31.0,9.0,3.0,48.0,30.0,3532.0,126.0,637.0,7.0,97.0,16.0,112.0,181.0,1340.0,10.0,4.0,14.0,3.0,55.0,60.0,57.0,0,8.0,4.0,7.0,3.0,11.0,36.0,0,23.0,7.0,0,13.0,32.0,22.0,9.0,10.0,22.0,8.0,0,17.0,39.0,19.0,5.0,44.0,4.0,0,350.0,6.0,17.0,4.0,0,1062.0,363.0,120.0,0,11.0,0,0,8.0,0,22.0,57.0,0,27.0,0,24.0,0,83.0,314.0,11.0,212.0,0,41.0,41.0,62.0,22.0,2.0,5117.0,6.0,5.0,12.0,12.0,86.0,16.0,11.0,0,14.0,0,159.0,302.0,27.0,37.0,95.0,21.0,123.0,63.0,8.0,0,0,3.0,0,85.0,0,0,16.0,0,14.0,0,25.0,151.0,21.0,0,0,0,28.0,7.0,0,13.0,18.0,0,5.0,0,0,4.0,19.0,4.0,0,0,82.0,19.0,29.0,0,0,9.0,7.0,0,18.0,203.0,56.0,1517.0,0,1002.0,0,103.0,9.0,61.0,0,15.0,15.0,5.0,62.0,10.0,0,4.0,15.0,5.0,28.0,6.0,0,117.0,272.0,243.0,15.0,5.0,17.0,0,10.0,8.0,4.0,6.0,0,18.0,7.0,147.0,762.0,441.0,122.0,5.0,0,59.0,18.0,0,0,56.0,69.0,50.0,22.0,51.0,0,27.0,0,349.0,2.0,6.0,11.0,31.0,423.0,472.0,307.0,244.0,4279.0,172.0,31.0,0,18.0,556.0,0,88.0,52.0,43.0,19.0,537.0,0,1306.0,60.0,16.0,7.0,0,0,62.0,0,396.0,2.0,0,12.0,0,222.0,0,2.0,5.0,0,13.0,4.0,0,0,3.0,2.0,0,2.0,0,0,291.0,0,13.0,0,12.0,61.0,4.0,8.0,0,17.0,12.0,0,8.0,16.0,43.0,73.0,92.0,414.0,0,7304.0,110.0,10.0,10.0,0,211.0,28.0,0,26.0,441.0,15.0,4.0,18.0,14.0,0,0,0,79.0,123.0,41.0,0,
Utah,0,0,9.0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,5.0,8.0,0,0,24.0,0,6.0,4.0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,25.0,0,17.0,0,0,0,0,0,0,6.0,0,0,0,0,0,95.0,0,0,0,0,0,5.0,6.0,0,0,0,0,5.0,0,7.0,5.0,0,6.0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,40.0,7.0,3.0,5.0,0,7.0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,12.0,0,0,0,0,0,0,0,0,0,0,5.0,0,81.0,0,0,0,0,0,0,5.0,0,5.0,0,0,0,5.0,0,0,0,0,0,0,41.0,5.0,0,4.0,8.0,0,0,4.0,11.0,0,3.0,0,0,0,9.0,5.0,0,0,0,0,0,0,4.0,0,7.0,0,0,0,0,0,7.0,0,6.0,0,3.0,0,0,0,8.0,0,0,0,0,0,17.0,18.0,58.0,0,0,0,0,0,0,0,4.0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,11.0,12.0,18.0,92.0,22.0,0,0,12.0,0,0,0,5.0,0,0,0,29.0,0,0,5.0,0,0,0,4.0,8.0,0,25.0,0,
Vermont,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,4.0,6.0,4.0,0,0,4.0,0,675.0,0,0,14.0,0,0,22.0,0,0,6.0,9.0,0,0,0,0,0,26.0,0,5.0,5.0,0,0,0,0,17.0,0,0,0,0,24.0,5.0,0,0,0,0,0,0,0,0,0,0,0,5.0,10.0,52.0,0,12.0,4.0,0,0,0,5.0,12.0,0,0,0,0,5.0,124.0,0,0,0,0,0,0,0,0,0,5.0,0,0,11.0,0,7.0,0,0,0,0,0,0,0,6.0,0,0,0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,0,0,0,5.0,0,0,12.0,6.0,0,19.0,0,0,10.0,0,0,0,9.0,72.0,0,0,0,0,5.0,4.0,88.0,4.0,0,0,0,4.0,0,0,0,21.0,0,5.0,0,0,10.0,6.0,0,0,0,142.0,7.0,0,5.0,0,8.0,0,0,0,0,0,0,0,0,0,13.0,333.0,0,0,0,9.0,0,0,0,23.0,11.0,0,0,0,0,0,15.0,0,0,0,15.0,0,0,0,0,0,0,15.0,0,14.0,0,0,0,0,0,8.0,0,0,0,20.0,0,0,0,0,7.0,0,0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,20.0,0,0,0,0,0,4.0,0,129.0,5.0,0,9.0,15.0,7.0,0,0,12.0,0,10.0,0,9.0,8.0,0,26.0,23.0,0,0,59.0,0,0,0,0,4.0,0,0,0,
Virginia,90.0,0,0,21.0,0,0,0,27.0,41.0,17.0,21.0,8.0,4325.0,0,0,0,165.0,0,21.0,0,10.0,70.0,6.0,28.0,0,0,7.0,1322.0,3.0,55.0,0,24.0,0,0,7.0,0,3.0,11.0,5.0,0,18.0,0,0,3.0,26.0,27.0,33.0,244.0,0,0,0,717.0,78.0,1241.0,9.0,0,4.0,0,178.0,18.0,0,4.0,0,0,0,0,4.0,0,23.0,12.0,8.0,60.0,0,0,75.0,122.0,0,8.0,0,166.0,70.0,0,5.0,38.0,0,51.0,10.0,7.0,5.0,15.0,0,10.0,0,0,0,0,5.0,0,7.0,6.0,7.0,69.0,0,0,0,0,38.0,4.0,0,3.0,0,0,24.0,74.0,0,0,0,8.0,29.0,22.0,41.0,73.0,166.0,0,2.0,14.0,33.0,0,0,0,100.0,0,0,117.0,5.0,12.0,19.0,4.0,19.0,0,0,0,8.0,0,0,14.0,22.0,0,9.0,18.0,0,0,0,520.0,8.0,0,9.0,0,0,3614.0,284.0,193.0,524.0,460.0,0,4.0,0,34.0,11.0,3.0,0,0,147.0,34.0,5.0,0,13.0,0,0,0,0,6.0,5.0,9.0,0,5.0,8.0,146.0,80.0,0,0,41.0,4.0,0,0,4.0,81.0,4.0,6.0,41.0,0,12.0,0,334.0,0,107.0,0,34.0,0,19.0,26.0,0,54.0,0,18114.0,0,5.0,86.0,0,44.0,0,0,0,0,0,0,35.0,4.0,22.0,0,0,48.0,0,0,2.0,23.0,0,0,845.0,10.0,20.0,0,9.0,22.0,4.0,150.0,0,3.0,6.0,0,0,3.0,6.0,31.0,0,30.0,16.0,35.0,6.0,0,52.0,0,6.0,16.0,0,8.0,0,43.0,23.0,31.0,123.0,37.0,14.0,104.0,3.0,0,0,272.0,4.0,0,7.0,177.0,71.0,0,18.0,7860.0,0,404.0,1049.0,17.0,1902.0,8.0,0,
Washington,0,0,4.0,11.0,0,4.0,371.0,23.0,15.0,0,4.0,0,4.0,0,0,0,9.0,0,21.0,0,232.0,0,50.0,18.0,4.0,10.0,4.0,0,0,8.0,0,48.0,0,15.0,4.0,0,3.0,6.0,9.0,3.0,0,0,0,9.0,5.0,27.0,0,15.0,11.0,0,0,4.0,26.0,0,0,0,0,0,89.0,24.0,0,0,0,0,0,4.0,0,33.0,0,6.0,0,0,0,19.0,0,0,0,8.0,0,29.0,17.0,11.0,22.0,0,6.0,5.0,67.0,7.0,2.0,7.0,6.0,0,4.0,27.0,4.0,5.0,0,4.0,42.0,0,0,7.0,13.0,5.0,0,7.0,15.0,0,0,0,0,0,0,984.0,72.0,41.0,70.0,0,0,6.0,8.0,4.0,0,0,0,0,50.0,0,0,0,0,0,10.0,0,0,8.0,6.0,0,9.0,0,12.0,5.0,0,0,0,9.0,0,0,0,6.0,9.0,40.0,0,326.0,4.0,0,0,0,0,20.0,0,0,5.0,0,0,4.0,5.0,0,44.0,0,0,0,79.0,365.0,0,0,4.0,16.0,5.0,48.0,0,338.0,668.0,12.0,7.0,0,8.0,110.0,28.0,0,25.0,12.0,4.0,0,0,4.0,54.0,136.0,0,10.0,0,0,0,37.0,0,6.0,0,6.0,0,23.0,22.0,4.0,24.0,18.0,8.0,0,18.0,9.0,36.0,1452.0,0,0,0,0,0,0,5.0,1990.0,22.0,282.0,0,0,0,0,0,0,0,0,31.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,117.0,8.0,0,0,4.0,0,0,0,0,0,73.0,0,4.0,69.0,6.0,114.0,1289.0,58.0,0,9.0,55.0,0,16.0,0,52.0,36.0,0,4.0,137.0,5.0,4.0,5.0,0,0,0,4.0,125.0,18.0,41.0,0,
West Virginia,0,0,0,0,0,0,0,5.0,0,3.0,0,0,4.0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,4.0,0,0,0,0,0,0,0,4.0,0,0,0,3.0,0,0,0,91.0,0,0,9.0,7056.0,0,0,0,13.0,0,6.0,5.0,0,0,0,5.0,6.0,0,0,0,0,0,0,0,0,8.0,0,5.0,0,0,0,0,4.0,0,0,0,15.0,0,0,16.0,0,0,0,5.0,0,5.0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,0,5.0,0,0,5.0,6.0,0,0,0,0,0,0,0,33.0,0,0,18.0,0,0,0,0,0,0,16.0,0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,6.0,0,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,4.0,0,0,0,4.0,0,0,74.0,2.0,107.0,223.0,6.0,0,0,4.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,4.0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,68.0,0,0,0,0,0,0,62.0,5.0,0,15.0,0,0,6.0,0,0,0,14.0,0,0,0,0,36.0,0,0,32.0,0,10.0,0,4.0,35.0,0,0,
